warehouse_id,region,shipments_per_day,delivery_time_hours,delayed_shipments
7,West,394,62.188371448729704,36
6,South,314,31.42865732030652,0
13,North,499,55.931973292656075,1
26,West,227,38.150718443013226,37
12,South,320,39.00693182567334,40
23,North,160,49.72915057694583,29
15,East,423,25.48162775099455,23
4,North,77,68.41931108891507,40
24,East,422,30.028707443455826,37
12,West,222,29.862966839861443,26
20,North,366,51.51955686716606,29
10,West,227,46.53763004650801,8
8,West,412,71.70471291934153,36
14,North,352,61.51615666993382,15
27,West,166,21.921355025412332,34
14,East,497,9.108682894065515,27
21,North,330,9.463902610239238,11
29,South,270,27.312614244315057,11
25,East,394,35.403019657982966,8
7,South,381,46.5986864057209,28
10,South,58,62.0408224753832,20
29,East,164,71.26783375087204,16
10,West,465,30.610119896198185,32
22,West,497,40.19062615104498,33
18,North,496,44.052312423074184,25
22,South,335,41.099321968497016,17
28,West,317,8.321915966311707,33
17,West,405,10.05284675732395,37
18,North,69,64.21288386986637,24
14,South,86,49.290880183189294,33
5,East,423,49.51327777070571,49
29,East,20,59.03472261663834,47
7,South,152,7.889912922042835,44
17,West,372,31.083596427348862,14
2,West,401,19.267209719517016,1
4,East,442,48.256464235197384,22
9,South,106,17.045442637837006,44
8,West,165,50.448741314040035,5
26,North,87,29.153032605347807,38
25,South,380,32.75838767164811,18
4,South,116,59.26089577766337,33
11,South,493,26.371691711562672,36
7,East,297,19.96194414739002,45
11,East,305,61.51853413553182,22
3,West,109,49.977936210402056,14
12,West,276,30.272690536230744,1
8,East,89,36.89926445345132,37
28,West,100,26.35006482014649,24
7,South,242,40.584629203784566,43
24,East,326,11.708707141556642,7
25,West,343,64.19094696115941,10
22,East,93,40.78336200033893,28
13,East,208,28.96882575133798,4
4,East,195,42.01155810729495,36
28,East,328,13.283485630825446,19
19,South,378,7.4930972377318,11
3,South,309,40.368829560627525,15
27,West,233,6.934769836950585,20
29,East,361,48.260852598964945,36
27,East,154,58.01690723437192,49
11,South,58,71.18571728559263,20
6,West,312,55.847070684606244,27
16,South,82,70.18876439327055,33
24,East,458,3.5528027173852044,7
29,North,290,41.119333534553206,45
8,West,230,13.531570716434528,30
11,East,93,19.159471810442408,20
24,North,376,53.41747974302101,2
9,East,403,19.69782225746223,46
1,West,120,14.586810172975506,20
7,West,209,28.029164285870348,28
10,West,133,7.82783438170293,31
9,North,343,12.25457739850086,48
13,North,129,12.251535132934343,25
27,East,453,17.82395737946426,12
18,West,444,62.94910787867197,14
16,South,80,22.66656776538124,1
4,South,300,21.170763969329087,48
6,West,175,10.819187863663945,32
20,South,260,3.1273627155587507,30
9,South,229,13.226519023358376,0
26,West,259,52.60798803918437,14
12,East,310,69.88924113289195,38
28,North,358,54.066977722268625,14
12,South,253,61.72593737643684,19
1,West,265,57.07219623436818,6
9,East,456,22.72365802501865,35
10,West,487,53.18611252915548,42
17,East,186,54.5410934987278,11
1,South,334,20.099466116456487,12
21,South,84,66.44575367552054,4
1,South,386,71.85630222348586,42
10,South,148,41.29080782951859,5
9,East,139,24.161660261334372,4
22,West,252,27.032743982685247,44
9,East,320,42.77105489062444,38
5,North,38,2.544578718373642,42
22,North,195,23.583556015470606,46
2,East,452,5.430287797731496,5
14,North,220,45.692587149481184,5
12,East,289,44.283754494794834,10
29,South,86,43.3733635925736,26
16,East,177,12.569347119400225,15
16,South,252,68.1191422085733,44
9,West,135,39.396016014784564,2
19,West,212,40.91033992840036,21
21,South,344,40.09814718568593,31
24,East,234,38.708916277978226,24
21,East,25,67.6899553396738,17
26,South,103,44.14169436571482,18
20,North,65,35.958765045523606,47
20,East,61,55.651162391674454,29
28,South,219,19.60237492488261,34
21,North,208,15.440701955707588,45
19,North,50,32.744885066387994,26
10,South,482,3.097995215223132,17
11,East,429,22.54619043794044,12
20,North,461,31.405208830537617,43
5,North,308,42.50891106014396,30
20,North,327,40.0242406796805,2
16,West,378,27.718131344339003,30
19,South,307,26.02841555778831,23
12,West,73,2.092314671819116,36
17,North,148,63.67789226302108,21
2,North,408,18.189158994800344,32
27,South,425,27.06022110321711,44
9,North,498,3.4178486349020836,14
28,South,381,68.97902032436053,37
26,North,396,36.62007805717821,41
18,South,152,3.629073552885465,13
2,South,27,19.583582277422888,47
21,East,89,63.548379522104625,14
10,East,338,28.299113027827612,28
9,South,29,50.25835856105344,25
3,South,257,44.96954935824962,21
9,North,209,35.03568553151826,3
4,North,315,60.325315826036274,32
29,East,121,4.824800835885375,4
13,North,252,65.86965302796852,27
28,South,450,52.263878537234696,48
19,West,355,62.459963664486324,34
21,South,331,3.185271360868242,41
12,South,303,7.935621529194033,31
12,North,75,16.411518693066157,28
23,North,20,43.54925585005081,45
15,South,257,8.469462681504716,23
28,North,327,67.20829016202161,29
23,South,229,54.401587094102325,8
12,South,81,58.53173733355022,47
2,South,250,42.86950059772189,17
27,South,127,46.166364860712456,10
12,East,189,17.47404885423675,21
7,North,194,65.70289110759755,36
7,South,137,47.42424717746018,22
18,South,378,31.241812746573682,28
26,South,312,63.71703831799945,12
25,North,158,62.467531474053615,31
24,North,214,2.0377449928018523,43
12,East,48,66.73862746086343,9
18,West,279,27.439903587523222,42
6,East,498,31.55028210069883,47
8,South,158,7.971942265685962,5
25,East,49,63.43039985051445,20
17,North,98,39.74432606420758,34
15,South,98,65.39929500762075,2
12,North,205,56.657097647839336,20
7,East,179,64.85869273620375,19
29,West,176,68.3781045154248,49
26,South,132,64.01330540175763,42
21,South,318,16.68846957807447,33
25,West,495,6.907877323429396,2
13,South,104,45.41772203888886,44
29,North,249,12.85393624737702,44
12,North,58,62.41746347882816,39
16,East,414,68.32194084959029,36
25,North,371,10.489378652203452,4
19,East,174,18.508753013529315,49
10,South,299,45.765757582755384,10
23,North,312,52.768054122448426,47
16,North,340,37.86184953768704,16
12,North,307,27.832273137893296,3
28,North,72,23.421745397571755,7
3,North,148,48.61776799942798,40
4,South,128,54.119304185125685,46
24,South,203,22.218527732347418,21
1,West,437,24.81970612092852,31
4,South,229,34.20471499834753,26
4,South,176,33.515188806159045,5
3,East,25,60.98582560462245,30
18,West,204,32.58366786665563,3
24,East,114,70.48865415510872,46
22,East,33,23.767435986227444,38
18,East,478,50.49745646677925,29
8,East,88,55.12553787756242,42
29,South,209,46.12827772940396,32
8,West,105,27.693343244204737,30
7,East,70,20.01906774951284,27
8,West,32,44.299751377824634,24
25,South,273,48.10418306268418,48
16,West,351,20.033553045526485,16
3,West,124,25.55423733351942,30
15,South,151,62.344409064028476,49
18,North,57,58.73587764744151,35
11,East,151,14.86465589341735,45
29,East,177,67.33490840797968,42
23,South,329,45.96229925723472,16
2,West,84,36.77283472097623,9
19,South,208,16.060518293901588,47
16,North,452,53.11366211399886,21
6,West,434,66.45565829736472,30
9,North,445,6.5463875320966,29
15,South,453,38.45212659396395,19
9,South,298,63.3992435298055,13
29,South,481,68.67660293295003,14
10,North,246,7.049783019951657,42
2,East,228,57.37383809241287,18
15,North,335,21.698436781391177,39
1,North,435,39.9053047516965,30
6,North,459,56.86127389193407,36
23,South,75,40.15941658737929,22
24,North,119,9.704193866456414,43
13,East,106,43.33744030305312,13
20,North,309,10.246763681706087,21
7,East,249,26.321064070537656,29
25,West,188,41.07616902400456,47
17,East,314,71.3990483843029,7
19,South,233,52.88512208930485,43
21,West,317,23.23118856517165,30
28,South,341,63.35866492991719,15
23,South,167,17.830294492233833,38
29,West,289,28.879426910305536,23
21,East,185,47.291492094163864,20
17,South,312,30.73930001480182,7
1,East,312,53.070388984757386,17
17,South,391,47.54250628274593,37
24,South,31,48.709914060463156,5
7,West,495,31.41846227378982,13
3,West,459,5.859094909726971,29
4,East,411,63.089508872135106,13
14,West,496,7.1815961675469975,6
24,South,424,34.482416703058476,3
12,North,442,23.135819209262166,18
7,North,451,22.743166522017756,24
23,North,165,17.863700298717035,24
29,North,131,21.015691959162922,18
14,East,82,68.87389043824992,29
22,West,230,70.04370090503701,42
25,South,477,41.964719076763046,29
22,North,412,38.72596957503215,14
13,East,362,5.385556103735005,47
17,East,49,58.26147917888801,28
5,South,361,13.93862481887665,34
29,West,334,11.980838736139832,32
8,North,74,31.684964834096164,38
11,North,496,26.327856386621146,39
27,East,217,8.764561832868946,22
22,East,325,12.355400545353605,22
15,North,464,71.46359841741781,42
21,South,438,53.437797963261104,36
15,East,417,43.89900369846121,41
25,East,216,23.25315410899995,29
23,West,321,31.990807989674245,15
13,South,485,45.95885167684979,32
7,South,54,56.89957059569708,26
17,East,497,68.2486397721742,9
18,West,218,10.587631759335663,19
12,East,117,15.414918923192598,3
29,North,377,41.73001157846692,19
15,East,317,67.69453517373975,14
26,East,456,33.67793582548569,37
5,East,38,46.37625277135017,14
19,North,192,22.560783182490834,46
8,West,329,58.821713835885795,16
4,West,211,44.368277799710285,19
23,South,478,28.72658521542305,48
5,South,444,39.98348854992489,16
22,South,420,50.633003483752226,11
23,East,286,16.94588705656831,10
8,East,146,25.9011559060477,29
19,South,128,19.535733344328683,25
19,North,367,69.2111659058581,47
2,East,150,5.007770487096247,24
6,North,413,5.95088453162888,44
27,North,299,26.901532425301255,16
18,East,270,39.661875814997536,40
17,South,331,25.022806862334104,0
17,West,398,61.98526908798239,49
25,West,301,13.856842740436303,25
17,West,344,27.523825229953964,2
15,North,171,36.156553103747484,42
7,South,191,16.15152524303391,10
5,East,173,22.30632265852951,46
22,North,346,68.31868408605158,27
26,East,351,38.415893572572806,27
25,East,204,62.87665706285782,29
19,North,255,20.855639645422386,34
22,North,311,44.86586468716426,6
7,South,36,55.427138583228384,32
2,North,227,31.511075175611392,47
15,East,498,45.7299241558793,26
22,South,293,62.425363554647845,28
14,East,115,11.854953930751684,26
6,South,341,26.831922991033856,41
21,East,132,59.67326101089326,30
7,South,157,18.162739837496822,46
9,North,464,40.92800181832885,4
23,West,314,32.66108857330788,33
2,East,417,48.54279804608471,36
20,East,391,48.76037422174588,20
1,South,194,42.49368844843417,25
18,North,157,68.27462679564154,42
25,North,330,14.272839346684133,4
12,South,239,60.4560879728644,32
7,North,171,36.25925887108024,41
27,North,145,48.32684906491061,1
24,South,265,21.16228156992083,22
24,East,59,8.622917212542664,42
11,South,210,56.439422791982345,28
12,West,181,19.622537481133122,17
18,South,143,29.320513304566564,34
5,South,196,5.326718618570585,9
1,North,338,47.51427395970141,38
29,East,380,50.121405130071814,32
25,West,284,65.11616024354412,31
21,North,194,64.37144335072415,41
1,North,240,51.35950016647602,36
27,North,192,24.549034015847003,22
23,East,252,28.223836606693794,0
9,South,439,28.71912153152804,16
1,South,156,11.074257524093985,45
28,West,252,68.31008724401457,35
12,East,258,59.27151167270479,26
17,South,158,12.168883366883879,47
16,West,104,68.25246567136855,38
17,East,480,61.02568806725786,0
7,West,388,66.3197308763335,37
26,North,43,21.995108483819894,13
3,South,276,25.489895740251807,3
25,West,246,34.894780418094626,31
9,East,336,17.694046660407395,20
23,East,360,34.57958123132937,46
3,East,258,2.644117990314955,42
16,East,472,63.42755997032784,49
16,South,296,13.360582810641274,1
10,North,279,37.05934802359161,24
8,South,244,67.01785449097754,37
16,South,119,59.46877798281245,47
16,East,77,56.3287204636627,13
6,West,475,44.38119475157747,12
4,North,240,32.53914401190259,43
24,East,264,33.22261597270436,18
15,South,410,8.087592210320134,11
28,North,404,6.535016870297457,30
3,South,472,61.040696327014615,33
17,West,96,30.605646132095337,40
15,West,467,5.781123246420478,22
20,West,237,48.413799193835644,8
9,West,223,49.831168033714484,15
23,North,398,17.92082506903055,23
13,West,155,30.750371285234788,7
1,North,136,42.139684797615935,36
12,East,79,43.739723582360604,30
17,East,273,37.77808448205673,31
14,East,437,27.493752275093847,41
1,South,361,6.817404245541253,22
22,North,389,3.5598530665139987,37
10,East,28,34.16743166549693,35
26,East,92,16.205986687326106,31
14,East,403,67.69421917344019,22
25,East,448,46.82919124118691,22
15,North,357,42.98556824020499,32
11,North,36,30.458629665311996,40
19,South,26,25.06676815401751,25
11,East,122,14.586557612334353,39
19,West,326,6.210015943498746,2
28,North,419,46.414834954413784,0
27,North,460,56.544031578717764,12
28,South,367,62.04338664994633,26
23,East,300,52.70154820164115,49
11,West,297,64.7865617328739,26
22,South,458,70.79645580264886,43
25,East,309,69.31675775397225,21
19,West,418,43.45611984097796,10
7,West,291,17.69400022761876,14
7,North,291,9.444880273202983,29
25,West,313,71.57474986744931,17
6,West,361,23.587316200489074,43
9,North,368,4.377974147844171,23
22,West,179,29.373226748542315,31
18,East,446,54.36698146754693,21
6,East,107,64.35599905452554,4
29,North,380,35.42946926491547,4
14,North,325,22.58202405859365,21
21,North,490,56.48829410459868,47
22,South,204,37.26378467437129,48
9,South,57,8.022071383859528,38
22,West,42,64.14247944671655,21
21,South,108,47.906493263923494,6
21,South,493,4.576848298279365,49
3,East,55,2.633971733051786,20
29,East,453,8.14051015036051,34
21,West,117,59.53687742398431,9
21,North,416,35.691538400819255,49
26,East,372,25.471083671399274,11
29,East,124,19.45053886631846,36
3,East,385,37.48005888267753,22
23,South,407,7.812815737278799,37
8,East,136,45.20263220216406,12
12,East,311,28.636917177120505,2
23,North,466,62.0908022963848,5
18,South,231,54.80987979383495,29
27,North,496,3.2856322901816086,40
23,North,482,13.654864436560036,2
1,South,401,35.18241597656597,1
19,South,329,48.10761856118694,29
12,South,98,52.05881647172388,27
26,North,480,59.13702840779649,48
20,West,79,5.445303026205991,48
22,North,161,3.2938240009258517,42
16,South,402,44.0354013314012,39
9,North,79,52.66788630361182,33
25,West,335,57.06872857087992,30
6,West,41,12.900090920042352,16
25,West,468,69.81152120179938,8
6,East,84,18.060036173624436,19
7,North,434,19.52312659655813,12
14,South,394,12.800232762717178,26
16,North,386,5.027321013928543,35
22,West,212,58.680688736271634,3
3,West,121,2.395047584305325,26
27,West,235,34.46459033596309,7
29,North,250,8.437702869197906,8
1,South,425,5.1356743001888185,20
20,East,144,67.42598500215183,34
17,West,490,59.77798800360193,27
26,South,469,29.641338154046593,26
27,West,361,34.10156103935563,6
1,West,476,62.767879132148884,49
5,North,23,57.77858440026879,44
24,East,389,50.41305028902838,33
17,West,236,39.559576597362756,13
5,East,226,44.547570613769494,28
11,West,491,29.53508473061912,45
24,North,123,38.96679170818688,28
3,West,282,39.77884569394481,20
29,South,475,62.53877299838854,48
22,East,174,17.305784111354065,1
23,South,238,19.263514262017818,9
10,North,448,16.765629836405978,23
24,South,374,42.541744189527876,26
14,South,208,50.6610400742412,31
19,South,377,18.695177161878686,44
29,East,241,49.387307190479895,22
11,North,186,45.96637876607762,47
1,West,368,24.475471939446194,43
12,East,273,18.087319023088863,35
26,East,280,63.72641673315773,20
24,North,357,41.8768208748708,21
20,East,482,51.27294483520874,22
2,West,109,66.77371741201392,11
1,East,330,16.377828508802633,12
15,South,270,26.538798885389284,33
13,East,277,32.4115038676503,24
22,North,370,18.302615750140305,1
13,North,428,60.829437782637555,40
13,East,272,7.838217636500245,20
17,East,108,18.741160228706548,30
6,South,179,15.372389547910961,17
12,East,461,68.73742100773188,15
15,West,297,45.91479134603617,13
24,South,199,52.13506470431722,32
3,West,221,9.589477042626177,45
22,South,464,15.58073899083888,6
6,West,223,58.69219299832335,37
21,West,40,41.741160101812326,19
3,West,209,5.158506727095282,3
12,West,34,41.59688362828715,10
11,East,30,35.276980578375266,5
27,East,65,12.758558914524635,38
6,North,90,43.50585826022851,49
11,East,491,14.167234199081037,6
17,North,402,58.80150743420992,44
4,West,433,45.29425303289542,29
11,South,417,62.991820397260746,41
13,South,269,31.72663841379992,22
24,East,59,37.83446225669432,27
16,West,257,55.2409120855249,37
29,North,394,40.23933334916692,34
6,North,345,42.038893073559656,0
20,North,453,40.73372911818579,23
6,South,65,36.39208491173564,47
17,North,91,58.39878937914553,27
3,South,311,35.96481492206818,33
7,West,331,65.05561821434945,16
1,South,159,58.60316522203302,23
12,West,472,50.47080395073823,30
18,East,96,64.9060954592237,19
13,East,294,39.59653176448325,28
27,South,169,59.52886536066813,27
3,East,31,18.927612797486795,13
20,East,307,7.108294721976402,41
28,West,57,49.95004438415911,25
6,West,464,23.112721010020667,40
14,South,57,46.42232660506169,43
14,South,228,7.417604180753084,10
9,North,493,68.89534245794404,15
13,North,355,38.058027440920704,35
1,East,31,2.666837839710852,28
4,East,376,35.325381751436566,26
13,West,65,57.280458566691685,28
20,South,355,62.565335411269494,27
6,North,88,34.28829985307204,31
1,North,475,10.815555086549328,26
14,South,90,65.43189612459041,10
25,South,268,70.68192746339456,44
1,South,238,6.423573669707292,7
10,North,301,7.464746464392173,48
17,West,96,41.59161322961701,42
19,South,246,39.37303141858993,3
17,East,65,43.205826044448614,11
20,North,420,24.197883015035995,31
7,West,401,5.524015125802845,11
9,South,410,42.62458003475694,24
12,East,476,12.601189892760676,23
20,North,125,25.888137908312288,19
22,South,477,42.771442411479924,49
13,East,83,16.59405939831909,41
2,South,138,39.97239215498744,6
23,East,384,52.03027211382439,31
12,West,144,6.6046276093725,5
28,North,445,45.36306341517132,18
24,West,394,37.66040152513123,17
19,North,269,8.821036911065882,11
17,North,72,51.44417171230803,42
2,South,161,23.762280770857682,46
2,West,56,14.760782494438992,36
6,North,32,21.771876645163374,9
7,East,91,40.234019085422005,22
5,South,327,42.60393873712486,17
12,East,477,13.875605333543946,20
28,East,180,67.56456968094777,46
11,East,376,25.026052510509338,12
10,South,423,20.78034535308245,1
17,West,343,15.070596771393635,1
29,East,404,10.436902810496088,17
21,East,230,70.745734095191,34
29,North,491,49.23067682699035,47
29,South,208,57.09215121443312,33
8,West,201,30.10408942161005,40
10,North,265,31.022761695295333,9
12,West,386,71.08242046114363,36
2,East,350,16.0483175021456,31
8,East,233,24.88527250903696,24
6,South,184,15.661307801837786,23
1,East,214,21.78368134990655,20
13,South,100,48.450193351643755,44
14,East,259,23.62418040659555,38
10,East,315,63.2866133610603,33
9,North,423,5.405538399589306,25
11,East,54,26.830483921283104,41
16,West,255,62.24949048996908,38
8,West,443,45.49648611422035,4
15,North,354,55.967236490499864,5
21,North,222,24.655219450269744,31
14,East,160,27.851338497816247,40
4,North,109,64.17601909357495,31
12,South,170,54.470473246554135,7
28,North,288,28.898242665796545,17
17,West,67,17.075077191106026,0
18,South,69,9.440298686349374,23
21,West,483,62.327958100053515,46
5,North,128,50.83537080835412,16
8,North,97,44.5139486457633,17
21,North,71,56.36114840093091,19
5,East,373,66.04925980007351,25
3,West,391,55.31124818418959,49
23,East,251,31.446153710360168,29
22,East,368,14.35291521868334,36
16,East,239,51.96769252328614,26
21,West,46,19.270494028528958,38
27,South,185,56.78293589528349,22
2,North,96,25.71114152102227,25
4,East,342,12.974035318367697,4
3,West,122,19.825293825482394,13
28,West,377,20.664675586430352,34
12,North,216,28.51608660657923,31
23,East,334,20.01032897112604,44
9,South,355,17.78902492586231,3
19,North,178,29.422422207774652,21
23,South,105,62.767014658798736,48
13,East,406,6.931909283969888,32
14,North,344,22.736819900443763,12
9,East,214,41.36158882500088,7
5,East,354,63.213620504188015,37
8,West,245,21.8892273992674,45
24,South,290,26.411969578172684,8
28,South,174,57.85654916318283,43
23,North,96,28.076237069862557,27
1,East,165,61.60876586328163,0
21,North,29,33.868963650792395,14
16,North,179,41.83676113736714,6
13,East,471,41.26166764137983,16
10,South,147,10.35143199797698,11
9,North,469,26.845977542465416,28
16,North,177,18.910979241722128,13
9,North,455,49.81148687774429,12
12,East,242,67.35527858092279,31
22,North,332,16.86937580082684,41
24,South,193,8.388244146737723,24
4,West,22,37.461350958287426,26
9,South,338,29.35857760159574,23
18,East,447,4.500240065425327,12
16,West,88,66.51351487283374,28
2,East,117,67.81054679310753,29
14,East,481,61.52890077318669,26
23,West,400,21.636372637232764,6
4,East,330,10.569956197468663,12
11,South,77,43.4746095541648,6
29,West,81,21.7059513796373,34
4,East,26,16.120248762948904,5
2,North,226,46.891334150332334,21
15,South,294,54.5264867650609,13
25,West,393,38.90978286316325,20
18,West,294,24.39958741719146,17
9,East,100,37.87646772310639,47
12,West,451,43.98151813246659,28
21,West,251,5.632183463640536,25
5,East,480,33.06696095975086,38
7,North,204,43.883146723751636,36
12,South,424,11.063948802787214,49
5,South,126,33.418538422029314,44
29,West,276,26.270998586034175,35
22,West,357,62.75194078788128,27
19,West,299,36.257020823838346,10
3,North,177,31.839294319934467,16
15,North,209,19.07171003028207,11
19,East,474,69.02296491687926,27
17,North,430,69.2812667197851,23
3,North,455,27.672842383233586,30
20,North,302,67.03281526103764,36
15,South,342,45.30206849655141,48
6,West,136,56.67329998588909,28
11,South,227,8.289254336330199,4
14,North,23,3.491692825043164,34
4,West,448,37.98543362726188,12
3,North,204,7.313572126992579,44
8,West,403,64.41901080484327,8
21,South,404,59.41067167102684,30
3,North,244,52.0383294423506,22
4,North,63,4.197755725139236,15
4,South,128,34.0834154398086,19
14,North,365,7.466365835015091,46
12,West,378,67.0049712445774,7
3,North,214,44.88330009225554,47
25,South,23,12.957259113135658,16
20,East,436,41.24264287576317,49
8,North,453,10.297302981485075,18
25,North,152,12.197372603872715,42
23,North,400,7.666913843508725,36
19,East,240,63.021056046258806,44
14,West,327,40.197636651718994,26
1,South,30,24.953281567615615,14
25,West,150,2.0474480939897926,23
20,West,293,35.041748326358125,4
14,South,305,37.89413265866475,46
19,South,484,25.55963400636818,37
28,West,193,35.90273453301561,8
7,South,241,9.050596916116488,24
13,North,113,66.54431214288181,14
26,West,164,20.083839859729526,43
25,West,186,68.39486813263953,26
23,East,99,36.50151679584473,44
27,East,308,61.9707471199034,5
9,West,386,42.404363941810196,38
23,South,469,61.10910087109724,15
16,South,85,2.7096827288754746,28
16,North,491,15.053230155331155,32
27,West,152,26.773340077522146,17
8,West,183,22.729368999044013,35
8,South,278,68.2711308076322,40
28,West,379,29.626944510179985,0
24,South,179,70.04789482042173,12
18,West,161,47.57104430719716,5
2,South,397,60.48857509321288,19
2,South,441,29.569873292883017,37
23,East,266,15.305344313455333,33
24,South,152,5.532035416074998,17
10,South,193,47.948357400088135,6
17,North,493,70.02596848171353,36
8,South,203,10.277996048770005,15
27,South,484,56.02279524289621,13
8,North,335,27.522875229895977,13
5,West,102,71.5424069912357,3
3,North,94,62.902538021997955,13
1,South,282,18.153692062265307,0
20,West,416,55.602956492686275,32
7,West,134,53.39609041281756,7
7,North,172,55.438955709428626,26
13,North,131,7.7976065554177865,32
21,South,159,58.65914987345728,29
6,East,50,20.300279768907096,19
13,West,239,43.32958679038355,5
25,North,290,10.07820733583728,0
23,South,116,41.06872906826614,8
2,North,30,65.44925030508777,31
2,East,122,14.402264088354332,32
2,East,435,61.85294581640431,17
15,South,483,32.481179341861264,36
15,East,284,24.563159970715912,18
27,West,71,5.996858281174399,32
18,South,188,38.99572376828375,4
5,South,159,15.99567471910263,11
26,West,102,67.80702445680923,0
14,North,481,18.66995982213355,5
5,South,287,43.07499229468312,16
8,North,467,41.0975934619888,7
21,West,363,25.57755304517226,4
11,West,92,61.64450561719675,34
8,North,488,14.827088065288233,27
6,North,159,59.19412456543881,14
26,North,128,16.523531795442427,27
4,South,56,4.7369035749270925,23
26,East,152,68.06960322467503,25
20,South,28,46.61088856398292,7
3,East,204,46.13352387053412,34
25,South,262,20.553169309587364,15
27,North,167,11.741919803347226,6
27,North,89,51.42424929287407,16
12,South,251,38.3117392832076,34
11,West,389,24.25364293030523,30
5,East,401,24.17513197720163,6
8,South,416,64.2479828448345,2
11,South,355,64.27675496004264,17
11,East,487,21.22388376104247,26
20,North,152,57.59067320358026,16
3,North,137,17.867708545551785,31
11,North,190,58.55708374660465,10
6,West,356,10.839847525413614,11
6,East,201,55.07085106335583,45
22,North,337,40.89786259546846,35
18,West,285,10.233372348980419,11
22,North,177,45.10273722998164,11
29,West,282,15.468598555200366,19
5,West,204,15.588381605102683,41
5,North,158,33.3143496767413,2
19,West,219,69.49977547791755,30
5,East,326,64.45616347941916,4
26,East,83,59.853745566649316,19
1,North,248,61.57967204778034,39
1,South,50,36.810209953121436,42
23,West,131,28.230563055609245,46
26,South,20,63.87909421483298,41
7,North,108,7.661030726024671,0
9,East,461,71.72664176625722,10
16,North,367,40.70828428642187,44
9,North,234,39.83228319733717,40
12,West,326,22.43628670325412,35
11,West,368,13.925241147814408,30
28,South,425,49.620553907515564,23
23,South,221,27.319830265173113,14
12,North,65,23.171132878846816,1
10,West,420,13.363963896134727,28
9,North,288,39.45905666857564,40
26,West,355,43.181300719030965,21
13,East,398,33.01466957933651,40
12,West,390,2.84238587335291,10
9,South,95,36.417127577046664,30
19,North,259,21.037464135519077,19
4,West,132,11.704947981733799,42
1,South,226,42.42994347670735,38
13,South,314,48.98640440139999,14
2,North,294,38.31383007253234,34
8,South,232,45.00061196510705,16
25,North,336,44.458952379244494,3
25,North,115,10.696811859305502,30
12,West,408,17.106637512205698,28
25,East,76,2.6640082527377036,29
13,West,66,70.73321526061352,4
27,South,354,16.785814215711078,28
13,East,179,59.02930923508013,19
1,South,20,56.68642699862515,8
27,East,226,51.35080598871486,36
8,North,54,33.48237207634384,13
5,South,231,42.8706222072092,43
19,East,178,15.043471429368239,17
22,West,423,9.427106792402759,48
20,North,322,26.623304447576174,16
17,North,43,59.79097934069958,16
19,South,59,41.48183859049536,5
2,South,349,55.47033783585229,20
12,East,353,64.3227305490418,45
1,North,268,41.23755747498799,41
28,North,401,27.709693493784698,9
26,South,211,61.897461170477115,43
25,North,112,18.074120830916776,27
28,West,220,3.7335749646081835,36
12,East,139,5.547139967713552,44
27,North,263,42.75661936380222,20
19,North,157,64.46361364061724,0
12,North,275,41.49938820565637,40
27,East,136,30.64358000813905,3
1,South,464,42.39480162394514,36
3,West,21,48.97721848131305,44
1,South,298,55.094946380428325,47
1,North,357,26.311199591323827,5
9,West,212,29.082541025945943,24
1,North,461,3.6547816669322146,0
12,East,414,47.47394329191322,35
21,East,376,56.3712270701049,41
5,East,400,37.763369751589345,34
15,North,439,28.358522413072816,2
15,South,372,25.320624318023018,43
15,South,82,47.15268133210014,39
17,North,55,25.152479367916232,23
29,North,460,43.9355693014546,22
9,West,491,66.88769059719418,25
21,East,364,25.143133061053557,4
14,South,298,6.781624936294686,33
18,South,457,63.18077304979437,13
27,West,82,21.14860765096043,23
16,West,233,71.1996615888031,37
23,North,52,60.80854009390065,32
29,North,194,31.88270794849788,16
9,North,38,45.97371798587899,32
27,East,437,21.427758373554116,43
27,South,298,7.891978300520639,43
28,West,129,38.806276178911624,14
15,South,493,31.726960635087625,34
20,North,105,69.89426499148914,13
21,East,470,43.82172392702849,0
28,South,23,54.30031713824738,45
15,North,116,11.467075608639478,13
9,West,478,52.656605547325604,37
28,North,103,5.943236968386631,44
2,North,261,44.914130551362845,36
21,South,147,60.698307962407,11
11,East,115,35.81455030382866,34
22,West,200,17.055747175120004,31
3,West,131,33.059125109080014,1
10,West,418,60.87847039464977,32
9,East,492,52.0074824032321,17
16,West,140,44.38105366248634,46
27,North,292,50.56848551436965,15
10,East,425,60.39373149453764,24
8,West,437,12.630418425571227,25
4,East,436,60.93468727893396,4
21,North,44,58.461083535003326,15
8,South,33,35.42416040203521,43
15,East,129,30.201597088404807,15
10,South,325,67.27909864305931,10
26,East,49,59.35925292389931,7
12,North,489,71.20662430626251,2
15,South,41,46.92275717239702,15
1,West,358,4.206842591986743,6
8,West,121,12.771951646657175,27
22,South,279,59.42195642824242,1
23,East,91,46.729448600584135,34
20,South,320,15.863313945920302,30
15,West,135,2.8357081158756383,10
15,East,275,20.402094564163114,40
28,South,349,11.629432067477818,10
11,East,133,63.33616601450783,0
22,East,47,63.79498559881904,29
26,North,201,60.963386189509194,29
16,North,205,8.622468200526962,32
10,East,360,11.45307063050177,11
4,West,340,11.486456896394566,9
28,West,270,20.08913780015536,43
10,East,440,7.101940539582753,45
26,East,201,70.70957347910789,42
18,North,373,61.8609130172244,3
