order_id,product_id,customer_id,quantity
O45834,P84,C992,4
O45835,P141,C1560,3
O45836,P44,C1925,5
O45837,P332,C952,1
O45838,P420,C816,1
O45839,P425,C1392,3
O45840,P406,C294,4
O45841,P262,C1482,5
O45842,P443,C1118,4
O45843,P466,C758,3
O45844,P217,C380,3
O45845,P481,C696,3
O45846,P373,C1102,3
O45847,P225,C343,5
O45848,P223,C152,2
O45849,P149,C865,2
O45850,P67,C1826,3
O45851,P233,C1238,3
O45852,P25,C1814,1
O45853,P34,C948,5
O45854,P204,C586,4
O45855,P368,C1413,4
O45856,P146,C1527,3
O45857,P424,C1563,1
O45858,P299,C1113,5
O45859,P196,C479,1
O45860,P263,C1458,3
O45861,P377,C1835,1
O45862,P307,C156,5
O45863,P417,C205,4
O45864,P240,C517,1
O45865,P331,C83,4
O45866,P32,C1281,5
O45867,P262,C1499,1
O45868,P192,C1244,2
O45869,P492,C1291,2
O45870,P341,C632,3
O45871,P256,C1470,5
O45872,P247,C1253,5
O45873,P386,C1649,4
O45874,P256,C1830,1
O45875,P407,C605,5
O45876,P142,C1251,4
O45877,P268,C513,3
O45878,P31,C1979,4
O45879,P143,C316,1
O45880,P261,C1231,2
O45881,P29,C1555,2
O45882,P189,C660,3
O45883,P5,C1886,4
O45884,P323,C1818,3
O45885,P256,C1881,3
O45886,P288,C1979,4
O45887,P74,C134,1
O45888,P40,C1780,2
O45889,P242,C798,2
O45890,P378,C1951,3
O45891,P75,C125,3
O45892,P322,C688,2
O45893,P199,C734,3
O45894,P233,C239,5
O45895,P237,C297,3
O45896,P260,C1269,1
O45897,P284,C1598,3
O45898,P233,C498,5
O45899,P231,C1707,1
O45900,P472,C130,3
O45901,P97,C944,3
O45902,P130,C612,1
O45903,P214,C34,5
O45904,P478,C1227,4
O45905,P49,C863,1
O45906,P36,C1812,3
O45907,P21,C1531,2
O45908,P158,C1096,2
O45909,P100,C408,2
O45910,P324,C1257,5
O45911,P131,C939,2
O45912,P391,C886,1
O45913,P330,C54,2
O45914,P2,C998,2
O45915,P167,C772,5
O45916,P382,C743,2
O45917,P116,C544,2
O45918,P434,C199,5
O45919,P325,C183,5
O45920,P79,C1443,4
O45921,P227,C656,4
O45922,P392,C236,5
O45923,P287,C599,5
O45924,P60,C1303,3
O45925,P37,C1092,5
O45926,P131,C98,2
O45927,P459,C1122,1
O45928,P381,C534,2
O45929,P22,C370,2
O45930,P100,C916,5
O45931,P95,C1947,4
O45932,P387,C1447,3
O45933,P169,C1860,2
O45934,P394,C42,5
O45935,P88,C100,4
O45936,P2,C652,4
O45937,P442,C456,2
O45938,P97,C1377,3
O45939,P266,C1193,5
O45940,P485,C54,1
O45941,P263,C1798,2
O45942,P441,C535,3
O45943,P132,C1046,5
O45944,P480,C356,5
O45945,P453,C864,2
O45946,P475,C1119,4
O45947,P114,C1835,2
O45948,P99,C1393,1
O45949,P388,C133,1
O45950,P337,C311,1
O45951,P196,C468,5
O45952,P247,C729,2
O45953,P426,C1241,5
O45954,P348,C838,3
O45955,P318,C1349,3
O45956,P66,C1390,4
O45957,P498,C1238,4
O45958,P26,C473,1
O45959,P321,C44,4
O45960,P348,C1415,1
O45961,P104,C1127,5
O45962,P499,C1260,5
O45963,P445,C458,4
O45964,P461,C1328,5
O45965,P446,C54,3
O45966,P463,C483,5
O45967,P201,C1659,1
O45968,P241,C1426,4
O45969,P291,C1929,4
O45970,P274,C681,2
O45971,P500,C1087,5
O45972,P192,C1341,4
O45973,P310,C1854,3
O45974,P261,C1177,3
O45975,P369,C61,1
O45976,P331,C1941,1
O45977,P153,C501,5
O45978,P181,C1370,5
O45979,P27,C1149,1
O45980,P124,C1135,1
O45981,P459,C708,4
O45982,P305,C1621,1
O45983,P389,C1917,4
O45984,P439,C1598,1
O45985,P234,C1696,5
O45986,P442,C286,2
O45987,P435,C1395,1
O45988,P287,C471,5
O45989,P198,C1975,1
O45990,P356,C158,4
O45991,P369,C1136,3
O45992,P179,C732,1
O45993,P479,C1797,4
O45994,P387,C1030,5
O45995,P315,C380,2
O45996,P328,C1184,5
O45997,P485,C981,4
O45998,P157,C656,3
O45999,P405,C627,1
O46000,P472,C519,4
O46001,P101,C1090,1
O46002,P441,C1598,5
O46003,P454,C1112,4
O46004,P265,C199,1
O46005,P472,C1054,4
O46006,P41,C76,4
O46007,P164,C1492,2
O46008,P470,C1477,3
O46009,P338,C1265,5
O46010,P242,C805,5
O46011,P129,C768,4
O46012,P119,C124,4
O46013,P460,C836,2
O46014,P149,C1953,1
O46015,P350,C17,1
O46016,P28,C162,5
O46017,P433,C1612,1
O46018,P5,C1574,1
O46019,P14,C972,5
O46020,P291,C375,2
O46021,P428,C1018,4
O46022,P386,C1510,2
O46023,P435,C1353,4
O46024,P414,C1797,1
O46025,P77,C1031,1
O46026,P143,C1722,2
O46027,P382,C244,4
O46028,P61,C1261,3
O46029,P238,C1717,2
O46030,P351,C105,5
O46031,P318,C971,4
O46032,P424,C1108,5
O46033,P136,C1475,4
O46034,P81,C1902,3
O46035,P407,C1787,3
O46036,P31,C1416,2
O46037,P330,C467,2
O46038,P472,C192,2
O46039,P62,C1032,3
O46040,P273,C1042,5
O46041,P429,C1461,4
O46042,P174,C1922,2
O46043,P391,C1354,5
O46044,P316,C13,4
O46045,P431,C1708,5
O46046,P101,C992,3
O46047,P127,C1765,5
O46048,P435,C1046,2
O46049,P70,C1797,1
O46050,P186,C1887,1
O46051,P406,C1410,1
O46052,P110,C1235,5
O46053,P70,C847,3
O46054,P414,C1107,2
O46055,P348,C1769,5
O46056,P27,C1392,2
O46057,P287,C1659,2
O46058,P477,C1080,3
O46059,P250,C1063,1
O46060,P207,C1787,3
O46061,P332,C533,1
O46062,P55,C617,3
O46063,P383,C134,5
O46064,P3,C466,5
O46065,P65,C1428,5
O46066,P19,C50,3
O46067,P219,C1698,3
O46068,P466,C1888,4
O46069,P294,C1168,1
O46070,P108,C759,3
O46071,P198,C1219,5
O46072,P26,C553,3
O46073,P386,C1798,2
O46074,P274,C1034,4
O46075,P142,C813,1
O46076,P233,C625,4
O46077,P420,C993,5
O46078,P182,C122,4
O46079,P425,C1343,1
O46080,P440,C1612,1
O46081,P166,C1222,3
O46082,P471,C1373,2
O46083,P284,C1339,1
O46084,P291,C1660,3
O46085,P205,C1823,2
O46086,P18,C1422,5
O46087,P242,C931,1
O46088,P321,C1686,1
O46089,P163,C837,3
O46090,P62,C1442,5
O46091,P77,C115,5
O46092,P40,C795,4
O46093,P120,C740,4
O46094,P192,C1667,4
O46095,P300,C1440,3
O46096,P245,C1134,5
O46097,P59,C369,3
O46098,P143,C433,1
O46099,P263,C833,2
O46100,P49,C728,5
O46101,P100,C508,5
O46102,P226,C647,2
O46103,P137,C86,4
O46104,P335,C1019,2
O46105,P368,C377,4
O46106,P253,C1910,2
O46107,P2,C994,4
O46108,P258,C1104,1
O46109,P25,C1132,5
O46110,P484,C464,4
O46111,P304,C43,4
O46112,P367,C27,2
O46113,P440,C1815,2
O46114,P499,C481,3
O46115,P71,C77,2
O46116,P74,C1490,5
O46117,P280,C563,5
O46118,P221,C822,5
O46119,P375,C210,2
O46120,P424,C41,5
O46121,P498,C87,2
O46122,P82,C1293,1
O46123,P354,C212,5
O46124,P427,C1027,3
O46125,P9,C1116,1
O46126,P322,C1273,2
O46127,P414,C1784,1
O46128,P374,C1629,2
O46129,P12,C1743,4
O46130,P203,C1237,2
O46131,P182,C762,3
O46132,P329,C1369,4
O46133,P157,C661,2
O46134,P112,C1828,5
O46135,P57,C500,3
O46136,P340,C1265,1
O46137,P365,C251,3
O46138,P280,C120,2
O46139,P187,C1988,4
O46140,P166,C1279,3
O46141,P330,C576,4
O46142,P282,C1632,5
O46143,P183,C1712,2
O46144,P121,C1113,4
O46145,P88,C1954,1
O46146,P413,C1072,5
O46147,P432,C493,5
O46148,P285,C1715,4
O46149,P179,C1441,3
O46150,P348,C177,5
O46151,P407,C347,5
O46152,P308,C1994,2
O46153,P168,C1839,3
O46154,P170,C263,2
O46155,P352,C1893,2
O46156,P97,C1776,4
O46157,P428,C1022,2
O46158,P120,C869,3
O46159,P444,C212,4
O46160,P178,C706,1
O46161,P249,C605,4
O46162,P27,C1977,4
O46163,P59,C142,2
O46164,P247,C1971,3
O46165,P8,C351,1
O46166,P341,C793,4
O46167,P125,C1505,5
O46168,P495,C1770,1
O46169,P387,C1584,5
O46170,P262,C527,5
O46171,P65,C1533,2
O46172,P365,C423,5
O46173,P497,C1456,1
O46174,P283,C1455,5
O46175,P150,C40,1
O46176,P340,C858,5
O46177,P496,C1083,4
O46178,P444,C501,4
O46179,P41,C120,4
O46180,P453,C1185,1
O46181,P249,C1108,5
O46182,P372,C743,5
O46183,P90,C1131,4
O46184,P259,C637,4
O46185,P15,C888,1
O46186,P447,C1189,2
O46187,P348,C989,5
O46188,P193,C581,5
O46189,P372,C1144,1
O46190,P178,C1542,4
O46191,P223,C634,1
O46192,P382,C1652,2
O46193,P52,C1502,2
O46194,P229,C721,3
O46195,P481,C1089,3
O46196,P307,C1931,2
O46197,P125,C686,4
O46198,P458,C1578,4
O46199,P384,C874,5
O46200,P265,C1514,1
O46201,P100,C13,5
O46202,P144,C1813,2
O46203,P424,C1634,1
O46204,P62,C1142,3
O46205,P295,C41,4
O46206,P476,C1744,4
O46207,P376,C1055,2
O46208,P276,C267,4
O46209,P75,C863,1
O46210,P193,C1508,3
O46211,P450,C640,3
O46212,P107,C329,4
O46213,P318,C1948,4
O46214,P231,C298,3
O46215,P145,C1295,3
O46216,P176,C780,2
O46217,P184,C1547,2
O46218,P238,C1670,2
O46219,P98,C1651,4
O46220,P89,C1249,2
O46221,P435,C1820,2
O46222,P155,C1878,1
O46223,P367,C450,5
O46224,P471,C1865,3
O46225,P445,C1158,3
O46226,P77,C666,1
O46227,P444,C1923,4
O46228,P24,C85,4
O46229,P5,C1973,1
O46230,P241,C661,3
O46231,P62,C786,5
O46232,P202,C762,2
O46233,P322,C1509,2
O46234,P386,C1433,4
O46235,P468,C704,4
O46236,P233,C458,4
O46237,P452,C154,1
O46238,P8,C1532,5
O46239,P280,C850,3
O46240,P58,C1876,2
O46241,P383,C1820,2
O46242,P435,C1066,2
O46243,P150,C597,3
O46244,P308,C1769,4
O46245,P393,C1812,3
O46246,P13,C645,5
O46247,P320,C1903,5
O46248,P81,C681,1
O46249,P370,C1414,1
O46250,P6,C1197,1
O46251,P296,C1837,2
O46252,P313,C250,4
O46253,P170,C146,2
O46254,P227,C1250,3
O46255,P166,C1954,5
O46256,P383,C1474,2
O46257,P145,C999,2
O46258,P440,C1988,1
O46259,P21,C1801,4
O46260,P388,C595,5
O46261,P257,C1468,2
O46262,P413,C230,5
O46263,P158,C1770,5
O46264,P425,C1997,1
O46265,P56,C1232,3
O46266,P214,C349,2
O46267,P14,C826,1
O46268,P408,C1710,1
O46269,P455,C1087,3
O46270,P183,C935,2
O46271,P163,C1001,1
O46272,P312,C263,2
O46273,P206,C538,5
O46274,P376,C1581,2
O46275,P109,C1261,3
O46276,P183,C685,3
O46277,P146,C1684,3
O46278,P353,C1207,2
O46279,P496,C900,2
O46280,P498,C540,2
O46281,P388,C1927,5
O46282,P348,C837,4
O46283,P438,C276,3
O46284,P202,C1739,2
O46285,P405,C1324,3
O46286,P243,C1211,4
O46287,P67,C216,1
O46288,P460,C735,1
O46289,P399,C54,2
O46290,P130,C1640,5
O46291,P259,C891,1
O46292,P395,C1511,5
O46293,P418,C813,2
O46294,P332,C612,5
O46295,P422,C1201,4
O46296,P46,C1569,2
O46297,P119,C1951,2
O46298,P497,C1849,1
O46299,P467,C1266,5
O46300,P287,C1974,5
O46301,P374,C203,3
O46302,P192,C565,2
O46303,P479,C884,4
O46304,P243,C1901,4
O46305,P194,C1581,5
O46306,P37,C907,4
O46307,P23,C1039,3
O46308,P466,C578,2
O46309,P430,C1680,1
O46310,P44,C870,3
O46311,P248,C1076,1
O46312,P363,C1266,1
O46313,P488,C181,2
O46314,P223,C1256,2
O46315,P354,C508,3
O46316,P444,C1161,2
O46317,P486,C1136,2
O46318,P315,C451,4
O46319,P289,C743,3
O46320,P418,C341,3
O46321,P153,C174,2
O46322,P303,C1276,1
O46323,P61,C65,5
O46324,P205,C1529,2
O46325,P438,C1398,3
O46326,P188,C1579,3
O46327,P139,C964,3
O46328,P346,C1505,4
O46329,P366,C1087,2
O46330,P239,C139,4
O46331,P402,C791,3
O46332,P1,C1094,3
O46333,P363,C1372,1
O46334,P85,C1014,1
O46335,P106,C135,3
O46336,P475,C1206,4
O46337,P99,C1045,1
O46338,P186,C1369,2
O46339,P157,C1086,2
O46340,P236,C721,1
O46341,P48,C254,2
O46342,P251,C248,1
O46343,P155,C1928,5
O46344,P352,C8,4
O46345,P324,C241,2
O46346,P120,C588,3
O46347,P244,C278,4
O46348,P150,C89,3
O46349,P162,C210,2
O46350,P323,C16,1
O46351,P244,C678,2
O46352,P76,C871,3
O46353,P268,C789,2
O46354,P436,C987,3
O46355,P426,C1259,2
O46356,P299,C268,5
O46357,P468,C237,4
O46358,P275,C1046,1
O46359,P473,C360,4
O46360,P181,C1105,4
O46361,P406,C1875,4
O46362,P91,C1966,2
O46363,P479,C725,2
O46364,P235,C345,5
O46365,P25,C1060,1
O46366,P390,C366,3
O46367,P345,C426,2
O46368,P150,C1662,4
O46369,P29,C39,5
O46370,P84,C1158,3
O46371,P480,C1988,1
O46372,P302,C1369,2
O46373,P128,C1880,3
O46374,P257,C1772,3
O46375,P78,C514,1
O46376,P287,C1138,5
O46377,P395,C1521,1
O46378,P302,C491,4
O46379,P155,C156,5
O46380,P119,C878,1
O46381,P254,C1938,4
O46382,P130,C1988,2
O46383,P68,C1894,4
O46384,P76,C1834,4
O46385,P55,C1856,1
O46386,P454,C169,1
O46387,P186,C1869,5
O46388,P233,C104,3
O46389,P294,C1061,1
O46390,P450,C1255,3
O46391,P383,C1885,5
O46392,P227,C1949,2
O46393,P131,C1986,1
O46394,P293,C450,3
O46395,P275,C92,4
O46396,P89,C132,1
O46397,P194,C1205,2
O46398,P235,C811,5
O46399,P494,C1199,3
O46400,P488,C1648,5
O46401,P80,C506,4
O46402,P368,C892,4
O46403,P253,C663,3
O46404,P42,C1681,5
O46405,P436,C404,1
O46406,P189,C1929,5
O46407,P429,C394,2
O46408,P68,C1786,4
O46409,P116,C306,2
O46410,P296,C619,2
O46411,P401,C1438,2
O46412,P379,C1288,2
O46413,P129,C1321,4
O46414,P22,C7,1
O46415,P196,C989,4
O46416,P304,C1458,3
O46417,P401,C1052,3
O46418,P54,C1829,3
O46419,P311,C1126,3
O46420,P274,C460,4
O46421,P36,C1825,2
O46422,P275,C547,2
O46423,P369,C1196,4
O46424,P174,C1787,2
O46425,P14,C1673,3
O46426,P32,C337,5
O46427,P410,C388,5
O46428,P217,C1681,4
O46429,P169,C1883,1
O46430,P203,C1708,4
O46431,P7,C1845,3
O46432,P214,C824,2
O46433,P197,C277,4
O46434,P288,C1575,5
O46435,P341,C1524,3
O46436,P184,C63,5
O46437,P273,C1616,3
O46438,P75,C203,1
O46439,P13,C341,1
O46440,P423,C371,3
O46441,P133,C1610,1
O46442,P334,C1428,3
O46443,P398,C695,1
O46444,P102,C1584,1
O46445,P199,C290,1
O46446,P418,C1999,2
O46447,P226,C487,4
O46448,P345,C970,4
O46449,P25,C1918,2
O46450,P329,C1051,3
O46451,P246,C1188,5
O46452,P89,C32,3
O46453,P220,C156,3
O46454,P344,C728,2
O46455,P364,C645,5
O46456,P438,C687,3
O46457,P419,C1724,2
O46458,P6,C677,1
O46459,P89,C60,5
O46460,P312,C632,2
O46461,P335,C176,5
O46462,P53,C1113,4
O46463,P9,C1740,1
O46464,P288,C515,5
O46465,P119,C936,2
O46466,P363,C1315,3
O46467,P52,C1213,3
O46468,P18,C1125,3
O46469,P152,C453,5
O46470,P191,C769,4
O46471,P223,C1934,2
O46472,P121,C293,4
O46473,P31,C1440,4
O46474,P353,C1092,3
O46475,P243,C1270,5
O46476,P402,C303,3
O46477,P112,C1858,3
O46478,P65,C1327,2
O46479,P287,C939,2
O46480,P494,C241,3
O46481,P30,C258,3
O46482,P486,C583,5
O46483,P470,C1607,2
O46484,P294,C1471,1
O46485,P413,C1294,1
O46486,P88,C1394,5
O46487,P19,C472,2
O46488,P124,C430,2
O46489,P144,C915,3
O46490,P61,C754,2
O46491,P383,C171,4
O46492,P420,C1598,2
O46493,P114,C195,1
O46494,P209,C436,4
O46495,P91,C1342,3
O46496,P88,C1761,4
O46497,P204,C1847,2
O46498,P320,C704,5
O46499,P116,C1960,1
O46500,P178,C1854,5
O46501,P241,C1095,2
O46502,P222,C864,2
O46503,P419,C478,5
O46504,P429,C1838,1
O46505,P312,C104,5
O46506,P453,C979,3
O46507,P146,C541,3
O46508,P116,C1628,2
O46509,P38,C327,3
O46510,P439,C1450,4
O46511,P270,C1456,2
O46512,P376,C1725,5
O46513,P459,C558,2
O46514,P417,C1743,5
O46515,P496,C747,2
O46516,P347,C1800,1
O46517,P110,C1149,4
O46518,P40,C1176,3
O46519,P188,C738,2
O46520,P111,C1777,4
O46521,P133,C921,3
O46522,P294,C736,2
O46523,P291,C1771,4
O46524,P358,C673,2
O46525,P384,C1814,1
O46526,P370,C774,2
O46527,P132,C1597,2
O46528,P434,C1360,3
O46529,P276,C257,5
O46530,P385,C701,1
O46531,P324,C1925,3
O46532,P158,C1650,1
O46533,P85,C1618,1
O46534,P362,C796,5
O46535,P415,C359,4
O46536,P367,C958,3
O46537,P17,C1140,5
O46538,P362,C1761,1
O46539,P498,C1251,3
O46540,P254,C79,4
O46541,P471,C21,3
O46542,P144,C929,2
O46543,P98,C691,4
O46544,P288,C1607,2
O46545,P457,C1617,4
O46546,P375,C1494,2
O46547,P82,C700,1
O46548,P249,C689,2
O46549,P477,C836,1
O46550,P246,C466,3
O46551,P283,C73,3
O46552,P391,C452,5
O46553,P147,C1718,1
O46554,P62,C1564,1
O46555,P385,C1304,1
O46556,P432,C330,3
O46557,P141,C1299,2
O46558,P480,C1924,3
O46559,P307,C272,5
O46560,P300,C1896,3
O46561,P484,C392,4
O46562,P273,C1451,1
O46563,P498,C1703,4
O46564,P348,C1131,2
O46565,P203,C380,3
O46566,P363,C21,4
O46567,P177,C1622,1
O46568,P257,C748,4
O46569,P165,C931,2
O46570,P482,C906,5
O46571,P406,C182,3
O46572,P33,C1039,4
O46573,P360,C1004,3
O46574,P294,C1654,1
O46575,P68,C181,2
O46576,P108,C1467,4
O46577,P410,C984,3
O46578,P45,C1393,2
O46579,P125,C237,5
O46580,P193,C1791,1
O46581,P296,C976,4
O46582,P131,C246,5
O46583,P291,C1113,4
O46584,P366,C1195,3
O46585,P381,C1048,2
O46586,P325,C390,5
O46587,P412,C894,4
O46588,P296,C218,3
O46589,P258,C1106,3
O46590,P314,C1772,3
O46591,P477,C402,2
O46592,P347,C601,3
O46593,P158,C1927,5
O46594,P27,C112,3
O46595,P343,C1187,5
O46596,P461,C568,3
O46597,P466,C1417,1
O46598,P168,C283,4
O46599,P228,C1505,3
O46600,P313,C1014,5
O46601,P31,C1931,3
O46602,P490,C1262,4
O46603,P413,C1641,3
O46604,P264,C1847,3
O46605,P85,C1108,4
O46606,P16,C668,3
O46607,P183,C726,5
O46608,P191,C1699,1
O46609,P72,C1521,5
O46610,P261,C819,1
O46611,P398,C1215,3
O46612,P463,C1210,4
O46613,P352,C483,5
O46614,P142,C101,5
O46615,P65,C730,1
O46616,P166,C1276,5
O46617,P396,C368,5
O46618,P342,C1703,1
O46619,P286,C1914,1
O46620,P68,C1546,2
O46621,P157,C1904,2
O46622,P266,C1783,5
O46623,P479,C882,5
O46624,P4,C1599,1
O46625,P210,C1230,2
O46626,P72,C798,3
O46627,P272,C1535,5
O46628,P309,C81,1
O46629,P345,C1838,3
O46630,P393,C1386,5
O46631,P462,C12,5
O46632,P67,C808,4
O46633,P403,C1170,3
O46634,P411,C1543,3
O46635,P424,C782,2
O46636,P265,C1801,2
O46637,P115,C926,5
O46638,P195,C1987,5
O46639,P16,C1390,5
O46640,P46,C835,4
O46641,P165,C1100,5
O46642,P267,C510,5
O46643,P390,C562,5
O46644,P256,C660,3
O46645,P39,C319,2
O46646,P192,C222,2
O46647,P230,C937,4
O46648,P350,C1387,3
O46649,P481,C1751,3
O46650,P351,C1236,1
O46651,P309,C602,3
O46652,P39,C1641,3
O46653,P50,C1927,5
O46654,P41,C1266,5
O46655,P93,C425,3
O46656,P331,C1707,3
O46657,P69,C786,1
O46658,P411,C1090,5
O46659,P307,C1199,4
O46660,P15,C1574,3
O46661,P91,C636,4
O46662,P203,C1365,3
O46663,P356,C1026,1
O46664,P227,C425,5
O46665,P289,C1497,2
O46666,P464,C1948,3
O46667,P269,C12,3
O46668,P348,C838,5
O46669,P275,C1122,4
O46670,P132,C1087,4
O46671,P407,C219,1
O46672,P84,C408,2
O46673,P334,C109,5
O46674,P128,C327,4
O46675,P346,C1676,3
O46676,P116,C434,1
O46677,P249,C364,2
O46678,P149,C702,3
O46679,P147,C832,2
O46680,P18,C1246,5
O46681,P389,C519,4
O46682,P435,C675,4
O46683,P249,C1444,3
O46684,P474,C1252,1
O46685,P148,C619,4
O46686,P193,C177,3
O46687,P15,C1941,2
O46688,P42,C1794,1
O46689,P231,C2,2
O46690,P468,C1202,3
O46691,P296,C17,3
O46692,P132,C1362,4
O46693,P438,C1910,3
O46694,P125,C1712,1
O46695,P22,C821,2
O46696,P448,C1169,1
O46697,P162,C1894,4
O46698,P306,C1905,5
O46699,P353,C423,3
O46700,P472,C863,2
O46701,P170,C1327,1
O46702,P31,C1705,2
O46703,P246,C257,1
O46704,P181,C1202,3
O46705,P274,C336,2
O46706,P276,C1987,2
O46707,P45,C816,4
O46708,P26,C1013,2
O46709,P113,C868,5
O46710,P18,C673,2
O46711,P151,C1103,4
O46712,P422,C372,4
O46713,P348,C488,1
O46714,P67,C1074,3
O46715,P264,C1553,1
O46716,P290,C321,1
O46717,P157,C1000,1
O46718,P337,C989,4
O46719,P201,C709,3
O46720,P415,C289,1
O46721,P210,C442,4
O46722,P38,C1671,3
O46723,P163,C1423,5
O46724,P59,C1405,5
O46725,P60,C1,3
O46726,P32,C56,2
O46727,P158,C1011,2
O46728,P112,C1120,5
O46729,P500,C505,2
O46730,P149,C1010,3
O46731,P228,C788,4
O46732,P447,C682,5
O46733,P189,C1615,5
O46734,P294,C1236,2
O46735,P495,C1914,4
O46736,P462,C1310,2
O46737,P139,C1378,1
O46738,P477,C1026,3
O46739,P457,C494,3
O46740,P341,C1552,3
O46741,P39,C1252,5
O46742,P78,C787,2
O46743,P272,C1666,4
O46744,P142,C1450,4
O46745,P237,C843,4
O46746,P273,C1958,1
O46747,P321,C674,2
O46748,P323,C877,4
O46749,P117,C704,5
O46750,P300,C415,5
O46751,P211,C248,3
O46752,P338,C827,2
O46753,P302,C1828,1
O46754,P114,C106,4
O46755,P257,C1795,2
O46756,P258,C749,4
O46757,P244,C1925,1
O46758,P337,C309,1
O46759,P347,C1687,4
O46760,P284,C1431,3
O46761,P157,C149,4
O46762,P46,C1842,4
O46763,P398,C1104,1
O46764,P152,C491,5
O46765,P90,C402,5
O46766,P367,C1430,4
O46767,P288,C1047,2
O46768,P23,C60,4
O46769,P96,C451,4
O46770,P394,C1437,3
O46771,P255,C593,2
O46772,P484,C165,5
O46773,P213,C1792,2
O46774,P53,C1263,1
O46775,P280,C1975,5
O46776,P317,C680,2
O46777,P16,C1808,5
O46778,P234,C595,4
O46779,P79,C814,5
O46780,P343,C1056,5
O46781,P225,C1875,4
O46782,P301,C693,4
O46783,P471,C179,5
O46784,P375,C452,5
O46785,P257,C1796,3
O46786,P6,C1513,2
O46787,P110,C603,5
O46788,P3,C1714,2
O46789,P140,C798,5
O46790,P430,C133,4
O46791,P270,C411,4
O46792,P223,C1971,2
O46793,P155,C212,2
O46794,P38,C67,4
O46795,P456,C1002,3
O46796,P140,C1711,4
O46797,P343,C1130,1
O46798,P123,C1818,3
O46799,P25,C1630,1
O46800,P326,C1554,5
O46801,P33,C65,1
O46802,P365,C1005,5
O46803,P290,C1899,4
O46804,P148,C853,5
O46805,P204,C734,3
O46806,P353,C206,3
O46807,P369,C321,3
O46808,P91,C988,2
O46809,P182,C1843,3
O46810,P76,C1432,3
O46811,P402,C399,3
O46812,P235,C1262,2
O46813,P440,C865,4
O46814,P241,C1087,4
O46815,P397,C1973,2
O46816,P43,C254,1
O46817,P271,C471,1
O46818,P465,C495,1
O46819,P415,C1791,3
O46820,P194,C296,1
O46821,P423,C965,4
O46822,P353,C425,1
O46823,P436,C584,1
O46824,P83,C40,3
O46825,P408,C936,1
O46826,P307,C79,2
O46827,P302,C1374,5
O46828,P65,C904,5
O46829,P48,C842,5
O46830,P487,C598,2
O46831,P332,C128,3
O46832,P403,C803,2
O46833,P68,C831,2
O46834,P128,C938,3
O46835,P244,C226,4
O46836,P119,C1618,1
O46837,P73,C1780,2
O46838,P115,C1420,1
O46839,P472,C923,3
O46840,P365,C398,2
O46841,P382,C391,1
O46842,P244,C1526,1
O46843,P141,C357,4
O46844,P449,C1517,2
O46845,P317,C625,3
O46846,P221,C960,1
O46847,P427,C1723,3
O46848,P74,C1406,3
O46849,P146,C1078,5
O46850,P441,C148,5
O46851,P193,C1390,3
O46852,P292,C1550,3
O46853,P325,C260,4
O46854,P215,C156,4
O46855,P272,C117,4
O46856,P342,C1833,5
O46857,P466,C942,3
O46858,P148,C680,5
O46859,P1,C1369,5
O46860,P357,C363,3
O46861,P245,C1712,2
O46862,P26,C899,2
O46863,P413,C621,3
O46864,P175,C435,5
O46865,P163,C532,4
O46866,P295,C871,5
O46867,P449,C673,3
O46868,P47,C1081,5
O46869,P453,C792,5
O46870,P486,C26,3
O46871,P26,C1421,4
O46872,P465,C1933,2
O46873,P369,C1124,5
O46874,P275,C556,1
O46875,P306,C251,2
O46876,P189,C1361,2
O46877,P39,C1817,5
O46878,P180,C787,3
O46879,P79,C1250,1
O46880,P373,C1011,3
O46881,P263,C768,2
O46882,P327,C1629,3
O46883,P217,C657,5
O46884,P432,C941,2
O46885,P180,C346,3
O46886,P471,C362,3
O46887,P410,C1072,4
O46888,P211,C1216,1
O46889,P461,C521,1
O46890,P384,C1829,3
O46891,P344,C1263,2
O46892,P252,C1914,4
O46893,P183,C1773,2
O46894,P116,C132,2
O46895,P487,C974,3
O46896,P421,C1249,2
O46897,P51,C741,2
O46898,P310,C618,4
O46899,P167,C1304,5
O46900,P312,C1826,5
O46901,P264,C739,5
O46902,P365,C933,2
O46903,P255,C431,4
O46904,P259,C768,4
O46905,P263,C1791,1
O46906,P276,C756,3
O46907,P99,C1269,2
O46908,P76,C806,1
O46909,P358,C1131,2
O46910,P267,C1883,2
O46911,P59,C1449,1
O46912,P329,C1089,5
O46913,P291,C1368,1
O46914,P86,C1616,5
O46915,P356,C1695,5
O46916,P128,C379,4
O46917,P357,C141,1
O46918,P344,C1086,2
O46919,P246,C429,5
O46920,P136,C1909,2
O46921,P398,C1897,1
O46922,P231,C1032,1
O46923,P392,C763,1
O46924,P417,C1055,5
O46925,P221,C1558,2
O46926,P481,C694,5
O46927,P329,C846,2
O46928,P27,C1298,2
O46929,P213,C330,5
O46930,P196,C1694,1
O46931,P242,C315,5
O46932,P55,C987,5
O46933,P230,C1105,2
O46934,P144,C1955,2
O46935,P6,C1563,5
O46936,P164,C1635,5
O46937,P229,C540,5
O46938,P122,C1579,2
O46939,P270,C542,3
O46940,P112,C1672,2
O46941,P168,C256,1
O46942,P405,C224,4
O46943,P223,C741,4
O46944,P315,C1192,4
O46945,P351,C289,5
O46946,P35,C1383,4
O46947,P301,C1731,3
O46948,P356,C313,1
O46949,P203,C685,1
