factory_id,product,units_produced,defect_rate,production_cost
2,Steel,6542,0.09569148205814557,133642
2,Steel,5566,0.14571895083408437,32062
15,Consumer Goods,694,0.05558720446606925,130612
5,Cement,1828,0.032613400257132975,39677
13,Cement,6893,0.11508069266456081,60219
19,Cement,7633,0.016111978824435227,191525
19,Consumer Goods,14261,0.032337822209149866,39834
15,Consumer Goods,14682,0.08097296233775983,130662
1,Steel,14894,0.11549541252984886,164860
3,Consumer Goods,14383,0.09413579774738678,165913
18,Consumer Goods,18441,0.1492849595722924,59268
17,Consumer Goods,3624,0.10169165672115667,185341
8,Cement,5382,0.11149542797298992,197647
11,Steel,9220,0.14914823945125633,175814
8,Consumer Goods,9189,0.0929447536658058,28865
6,Consumer Goods,7282,0.11004657086720251,137063
6,Consumer Goods,15856,0.051765862336942005,82643
6,Cement,6798,0.08514577242343496,194553
2,Steel,7646,0.13767333698501497,50046
10,Steel,2310,0.1294650735853379,175716
10,Consumer Goods,8414,0.05288030813142323,120829
9,Steel,19729,0.06001050460083972,172155
3,Cement,19009,0.1284923053453512,157864
2,Consumer Goods,7841,0.049854347615650434,75146
4,Steel,819,0.13426651555735172,183342
8,Consumer Goods,15891,0.11832772197945364,137978
9,Cement,16808,0.03132990752480284,57059
2,Consumer Goods,11261,0.11076709721355335,108521
16,Cement,3886,0.12680576535990767,37026
6,Consumer Goods,3838,0.030207985303110634,91117
8,Consumer Goods,7234,0.07402883269471108,57448
3,Steel,11411,0.13076794291520116,159987
11,Steel,1369,0.037811001102107965,145280
5,Cement,18343,0.07287248023063424,170785
12,Cement,7284,0.09578782942971814,115923
11,Cement,7542,0.023615330317301363,90090
5,Steel,6929,0.039687810344915704,194480
3,Consumer Goods,1185,0.07534225273828189,15189
9,Cement,16257,0.06231538984482843,68374
18,Consumer Goods,5527,0.05546863874950709,117520
12,Consumer Goods,14497,0.013691380240417399,34421
4,Steel,18858,0.13991089602216258,187743
7,Steel,13719,0.13199919215721698,64305
11,Consumer Goods,10076,0.06496672710791787,18670
2,Cement,18201,0.035392492600228455,106746
12,Steel,5964,0.019666407414272006,198638
9,Consumer Goods,5615,0.027246303254136697,52675
6,Steel,17450,0.09428315129971704,129303
7,Consumer Goods,10157,0.11274840726847019,81922
6,Steel,12894,0.03189907704054683,83815
18,Cement,14124,0.025790665462515273,113382
13,Cement,2965,0.10675104228938878,26692
9,Steel,4848,0.0823831272847159,49566
19,Steel,4426,0.06205713959727044,92459
4,Steel,12205,0.11149706869889779,187619
4,Cement,15312,0.07379478859476626,131997
13,Steel,4510,0.07511702856183176,124777
11,Cement,19761,0.01220377629478711,58825
2,Steel,1900,0.0542412929153931,187137
6,Steel,7207,0.01070484905312946,198595
12,Consumer Goods,17624,0.13933862381091103,75537
8,Cement,17586,0.051151472733210225,27441
5,Steel,6755,0.035272812723751434,154697
9,Cement,4888,0.022725621616250902,20465
4,Consumer Goods,9647,0.01652904000425468,181592
9,Cement,7627,0.13404127583757056,137339
12,Cement,2320,0.03359179815386441,53892
4,Cement,16311,0.09644787970115863,146698
17,Cement,18263,0.10117053528295603,192385
2,Cement,4847,0.054456222477160726,132818
13,Cement,18227,0.12665446295469532,52525
15,Cement,17488,0.03996423612851683,26978
8,Steel,11347,0.020004115080691665,20959
6,Steel,14977,0.019595871906117942,69498
9,Cement,1091,0.05205975576988525,153033
11,Cement,14780,0.07485450881222619,114311
12,Steel,7279,0.09811084942234889,64423
2,Consumer Goods,621,0.1120191619766806,167582
2,Steel,16699,0.03501673302313911,66479
11,Consumer Goods,2776,0.105749224617738,155482
8,Cement,8595,0.035555607312597576,83052
6,Cement,7576,0.1496070254928223,49593
18,Steel,1377,0.14426952693902304,22119
11,Steel,1285,0.02433704859805458,16482
6,Steel,18960,0.10171681290554654,134726
9,Cement,14970,0.13645736501039532,64072
14,Steel,600,0.021298340291166208,190133
19,Steel,9067,0.027357412929928528,130379
6,Consumer Goods,9337,0.05857966423356959,148827
19,Cement,3882,0.023401990380929848,198430
10,Cement,11432,0.13398290134394425,94816
14,Cement,14411,0.13257627809727054,128795
5,Steel,18907,0.142819775585803,110352
12,Cement,7792,0.038698891366299316,137517
19,Steel,17929,0.016349166952457316,161241
2,Consumer Goods,18981,0.0722479167099812,68339
15,Cement,8576,0.13327746005482616,29333
6,Consumer Goods,2849,0.09938255189800689,93585
8,Consumer Goods,17267,0.14976440003989555,138005
14,Cement,16638,0.13679613835933024,180058
3,Cement,3085,0.06498506084021864,106588
6,Steel,17586,0.015534630452770811,70069
11,Consumer Goods,2596,0.010723982583810725,156251
9,Consumer Goods,818,0.10018886084685126,143970
17,Steel,8712,0.13820723021424813,164897
19,Cement,17475,0.07219222636482893,124173
2,Consumer Goods,4604,0.13240089037869293,104098
8,Steel,18344,0.08934372246284675,89327
10,Consumer Goods,18795,0.02372275488839121,85059
3,Consumer Goods,3626,0.121764151250508,114140
10,Steel,11257,0.07896316472419547,123238
2,Consumer Goods,7412,0.017148946488552842,186739
7,Steel,5848,0.12404449952810771,106953
1,Steel,1770,0.1160715985268911,11245
12,Consumer Goods,781,0.07402021618223587,159781
5,Consumer Goods,13044,0.012724993154862838,197749
9,Cement,2329,0.0585711414826407,133564
12,Cement,16838,0.07089311290973227,176205
11,Consumer Goods,4239,0.03314408332914848,168761
12,Cement,6776,0.032526676833541816,29522
3,Cement,19848,0.033377313489168586,41935
12,Steel,14921,0.06188079130373697,51102
1,Consumer Goods,8263,0.12445616515559772,34729
6,Cement,15737,0.11631004564442102,82797
11,Cement,16784,0.01141601553309873,62420
2,Cement,3307,0.011349966007247532,161929
8,Consumer Goods,3419,0.020877500529905266,198409
11,Steel,11696,0.0753214500626963,100645
12,Consumer Goods,18454,0.13444350886038323,49548
19,Steel,6256,0.03551599633199536,22980
9,Cement,7207,0.07675142050515353,191010
11,Consumer Goods,13096,0.015704646867069016,81841
18,Steel,19712,0.012845702984747829,132253
9,Cement,19458,0.01104752269025215,106533
15,Cement,3882,0.11313532931255148,20711
18,Consumer Goods,4264,0.013335488023121983,173980
8,Steel,10939,0.04833417992483443,116106
4,Cement,15650,0.10030671264326427,93647
13,Cement,16800,0.09661112560623236,21831
15,Cement,3924,0.017720266466441564,143063
8,Steel,17982,0.045933344254311934,68614
16,Steel,14771,0.09950510637305425,111185
11,Cement,11495,0.0649144073214059,92622
13,Steel,14082,0.07521519273883129,198585
7,Cement,13832,0.038992000661355906,77617
18,Cement,11799,0.015286039396052963,184364
8,Steel,697,0.05832839572584032,101545
2,Steel,3188,0.10561775535325066,178995
3,Consumer Goods,15389,0.11731412890985923,54405
10,Consumer Goods,7598,0.09295418875370104,174104
7,Steel,10260,0.06504813213641536,164921
7,Steel,9562,0.09163901164430534,93683
4,Steel,1009,0.1086984134827995,165202
8,Steel,19347,0.11573804614907487,67350
19,Cement,12725,0.023228014995721476,68783
12,Cement,18772,0.12241772325328727,123174
10,Consumer Goods,2750,0.018886691346469635,122708
14,Steel,5171,0.13186404425227335,163335
12,Consumer Goods,5510,0.06491371818275835,75082
4,Steel,1484,0.08656912140430709,172049
19,Steel,1295,0.05059754937599229,127455
7,Steel,6589,0.06973295811473658,43715
1,Cement,14546,0.12832712695535298,144853
8,Consumer Goods,1347,0.051397485196215356,144418
11,Steel,18275,0.08898523404381886,74132
1,Consumer Goods,8093,0.10059107570563082,24155
1,Consumer Goods,19877,0.030497148099810092,26336
4,Cement,15574,0.11889425197334433,60962
4,Cement,8127,0.1498694585047873,101239
11,Steel,4957,0.03170861123091648,66361
1,Consumer Goods,5071,0.11750382507479777,192936
10,Cement,13091,0.030590233084914688,99378
4,Consumer Goods,10129,0.14303587544037202,82415
7,Consumer Goods,14539,0.0675379822861935,80071
2,Steel,17761,0.1471883743773773,95029
13,Consumer Goods,1595,0.019508490054441004,122398
19,Cement,12214,0.12073735972592076,30588
4,Steel,2306,0.07627293390854235,143549
6,Steel,15643,0.05052916464284935,167092
17,Steel,18560,0.11470433185360013,118023
9,Cement,8899,0.09894602489440868,56651
2,Steel,10057,0.13640388805953824,45389
6,Consumer Goods,6001,0.044833356478506885,46349
18,Steel,7776,0.14156435300013603,146734
15,Cement,11617,0.09986155041995326,29485
16,Cement,12949,0.07306076886769997,128337
1,Steel,10755,0.017438383780632387,46207
10,Consumer Goods,19486,0.11712465811969756,142454
10,Cement,16261,0.13017622848891544,166270
6,Cement,14515,0.12334184561890318,48290
4,Cement,18361,0.11299325319508757,115096
14,Steel,2997,0.1457175639495319,67173
17,Cement,6350,0.12887439130324263,73391
3,Cement,18364,0.13990306330776434,75669
2,Cement,2287,0.11226703422906048,120544
18,Steel,18696,0.12482900231086505,15796
17,Cement,19807,0.05048215011084003,37214
13,Cement,3061,0.10364588383429574,117771
19,Steel,19830,0.038775430108121116,22493
10,Steel,16788,0.019697866643522743,51467
4,Consumer Goods,1415,0.09109589570845936,76065
17,Cement,7813,0.1196072563197704,45006
16,Steel,11488,0.02158608898769119,97996
19,Consumer Goods,19699,0.03537943848164657,168904
14,Cement,15116,0.023015433601736062,145255
15,Steel,13954,0.09878491518308573,178542
19,Steel,5093,0.02113029111555893,146624
3,Cement,1476,0.02306138049509628,79905
16,Cement,17633,0.0469834245330418,107249
7,Consumer Goods,4055,0.047832881046005714,149324
18,Cement,11860,0.08805050749816157,116577
8,Cement,7955,0.014506090383333912,154461
14,Cement,19899,0.09614825756494522,112083
18,Steel,12318,0.0676391432561033,108182
1,Consumer Goods,8960,0.03502246157214762,31824
6,Consumer Goods,3528,0.10146848115145063,132407
13,Consumer Goods,10827,0.0561543546988147,156291
1,Steel,5739,0.12584851942185946,104743
19,Cement,18132,0.1485205483565047,151983
7,Steel,11899,0.11906404380953999,105497
16,Consumer Goods,1905,0.11401860083769562,144182
14,Cement,17322,0.059721483564215146,132987
2,Cement,15869,0.08484479669702076,62486
7,Consumer Goods,17198,0.01737538650545805,142093
15,Cement,2612,0.11182693280888423,53403
14,Steel,17475,0.10450564183492575,87078
1,Consumer Goods,14279,0.04770928124869499,126568
17,Steel,12982,0.08477910034067096,111310
16,Cement,4170,0.10510394009277885,71968
5,Consumer Goods,16533,0.06150517131119189,180317
3,Cement,18793,0.11158513096771444,135154
19,Consumer Goods,12788,0.12153976281953842,11215
2,Consumer Goods,4963,0.041295141076275924,153701
14,Consumer Goods,7274,0.05217557708492661,46153
19,Consumer Goods,2923,0.06621880891192505,163617
13,Consumer Goods,11954,0.04299494015206428,78717
13,Cement,13587,0.11858505718986341,24828
6,Consumer Goods,1953,0.09005798224777808,164411
9,Steel,695,0.06321439721791705,132404
1,Consumer Goods,9481,0.012248661469231575,109842
10,Steel,11759,0.055621959428940486,49181
3,Cement,4053,0.12711027645800688,187126
6,Consumer Goods,13141,0.11409161665171791,53519
16,Consumer Goods,9504,0.019433071544723082,45216
6,Steel,5430,0.12220234963601995,141013
12,Consumer Goods,3080,0.035067661957257294,109822
3,Cement,904,0.14818751619885706,191966
18,Cement,8644,0.13159656532493186,101814
3,Consumer Goods,19728,0.13785647086697733,96094
5,Steel,2836,0.1177230553977354,11331
19,Cement,8346,0.1095087528523926,150313
18,Consumer Goods,14513,0.04422122460592774,26844
8,Steel,589,0.09209577812197957,189350
10,Steel,10097,0.10749947954244181,183095
19,Cement,10309,0.05033208398282995,89187
10,Consumer Goods,10217,0.06576311987300092,94141
2,Cement,15817,0.1425870417095893,193392
10,Steel,14060,0.06711405029556264,149430
18,Cement,4541,0.05415326591692115,66934
4,Consumer Goods,11854,0.02500975001360925,82119
3,Cement,1215,0.05778779051676163,108862
17,Steel,14737,0.09570002331820637,62901
17,Cement,15663,0.03068249348163561,27937
12,Steel,19325,0.09474010793156698,165240
17,Steel,5768,0.11376738063726853,129909
13,Steel,19705,0.11755415579632737,48069
9,Cement,16537,0.14787320082973657,108000
1,Consumer Goods,10809,0.07083862890131984,123495
15,Steel,13490,0.014540569402806226,12461
19,Cement,16533,0.1296565799474576,45306
9,Steel,12452,0.02169199927556658,132071
17,Cement,10779,0.13063200890449345,130579
15,Steel,19785,0.1475780614980568,111894
2,Cement,19984,0.13695522272740898,189918
4,Steel,7332,0.14496146955200237,23880
7,Steel,10314,0.013267030404457045,86026
8,Steel,583,0.011591775298763141,175596
1,Consumer Goods,16969,0.03944168885973805,180736
1,Cement,7964,0.12181972161366782,160187
5,Consumer Goods,10434,0.02251805149606413,71684
8,Cement,18194,0.11451255189612007,132060
1,Steel,15968,0.011758408360948913,100599
3,Cement,15379,0.11235390270739168,105974
17,Cement,9632,0.04500969358174211,175788
3,Steel,17920,0.07166143976939847,58985
1,Steel,18284,0.1467107581283902,55091
4,Steel,3980,0.0872429185053507,168818
9,Cement,6249,0.02044731263261069,169663
13,Steel,5213,0.13223843360513177,91810
5,Steel,1224,0.05531342486151894,43726
14,Cement,687,0.09194946905168187,71940
19,Consumer Goods,7101,0.10964807950651452,121245
14,Cement,3272,0.11885184859427844,101747
4,Cement,14980,0.07054935205828013,50039
4,Cement,5112,0.11823226324256102,132856
9,Steel,3080,0.02636520174076961,133358
2,Cement,19823,0.08359363774885036,112639
10,Consumer Goods,1638,0.01306396450772887,77951
18,Cement,7711,0.0668779506219668,71168
7,Cement,14735,0.06106728514358497,181298
14,Steel,18229,0.14693856633383676,74469
15,Steel,18027,0.06569880574428694,57252
10,Consumer Goods,713,0.13699290432791775,39403
5,Cement,18732,0.07094197085714476,55456
8,Cement,17525,0.08467429269543648,161025
5,Cement,1105,0.05910025758983316,137569
5,Cement,15924,0.09960217613109353,100399
14,Cement,17249,0.11347684335312222,15916
1,Cement,18112,0.12074840492664646,179790
5,Steel,1398,0.10715153640763607,14320
19,Consumer Goods,11463,0.05619265807461526,143103
12,Cement,19634,0.05628342310816494,42495
15,Cement,15669,0.05870709503051443,166021
3,Steel,16973,0.015296396721736487,188260
1,Cement,17872,0.14202727569766999,161635
12,Steel,2940,0.03740153260463926,190705
13,Consumer Goods,13961,0.03228922200630853,149243
14,Cement,6063,0.08732962572637389,13535
10,Consumer Goods,11903,0.01663817342423036,162070
14,Cement,17176,0.1272980643850224,122653
14,Consumer Goods,16106,0.13266807755267915,45842
13,Consumer Goods,11861,0.06569337859772918,199232
3,Cement,5929,0.14599861421644209,42547
19,Consumer Goods,9782,0.05539601775913218,27180
10,Steel,12321,0.04643305744110994,83702
12,Steel,19499,0.148556486992627,181395
2,Consumer Goods,8842,0.04504272513620605,159990
1,Consumer Goods,15153,0.07219534199111649,125879
4,Steel,5934,0.09566151989107105,43704
8,Cement,1483,0.0551542174848349,69797
17,Steel,2319,0.06379036670645123,137438
14,Consumer Goods,17860,0.11090625910848688,53139
14,Steel,8880,0.11122351445789812,153865
19,Cement,6960,0.12250658832358871,16097
4,Steel,3278,0.09311824367916718,155643
16,Cement,14416,0.042693339979565426,108326
19,Consumer Goods,19455,0.056635311886729524,121205
19,Steel,9878,0.13609894279387955,111507
13,Steel,4401,0.11272197464515346,190675
7,Cement,3939,0.022323972800692947,141345
14,Steel,10039,0.11550630522260735,103727
10,Steel,16713,0.05629206799544844,34741
14,Cement,5984,0.01325177787015027,196777
11,Steel,3907,0.07772245531136758,50624
11,Cement,11317,0.13367546813802253,198244
15,Consumer Goods,1272,0.07220891536297627,69370
8,Steel,11896,0.14843202724929302,154476
17,Cement,13641,0.034930709546300044,132484
6,Cement,5453,0.05912563578777736,19128
14,Steel,5094,0.01232663352478483,198511
9,Cement,9340,0.017049546214006124,174410
3,Consumer Goods,13587,0.059604368365769336,156307
12,Consumer Goods,5446,0.08397433965851872,100252
4,Steel,9751,0.0431931744613017,64588
15,Consumer Goods,1487,0.03330445316039271,134834
13,Steel,19074,0.06889429051317368,172805
18,Steel,5123,0.03389458421935079,43534
14,Cement,18669,0.09832553077168858,142698
13,Cement,10219,0.1437404663389466,68176
9,Cement,6649,0.12291607744199268,105536
5,Cement,13011,0.04012992968938991,65472
19,Steel,2401,0.14315894330876167,194934
8,Cement,19287,0.115157882908402,123060
13,Cement,19869,0.031696085326657714,87853
9,Consumer Goods,2350,0.09112029529056626,133021
17,Steel,5655,0.14530701021496956,48602
5,Consumer Goods,6517,0.02354613670398114,81160
9,Consumer Goods,12702,0.04794069647153544,135787
11,Consumer Goods,10429,0.06237284415366472,114346
2,Cement,1580,0.026183198245748503,111181
13,Steel,2521,0.0518944381317284,145678
1,Consumer Goods,10030,0.1069255303123435,95445
8,Consumer Goods,10850,0.07681343029670036,124214
15,Steel,11879,0.06895037595672629,39659
2,Cement,10022,0.07047149623860109,63707
3,Consumer Goods,1270,0.11635131569418904,172943
17,Steel,10433,0.14877932843263073,22553
18,Cement,12881,0.09241042774596837,135870
17,Cement,7859,0.11521702657794573,12198
14,Cement,15395,0.06215838303310719,146439
11,Cement,13866,0.13048960962006578,92490
14,Cement,12804,0.06884561608208267,192866
5,Steel,11825,0.1409172231005957,64373
6,Cement,11488,0.11409064781749893,46499
19,Consumer Goods,2096,0.10904204812350693,29372
11,Steel,9247,0.0506188926649186,139779
2,Consumer Goods,12656,0.12145919894848575,199487
10,Consumer Goods,12263,0.02473936927208295,16474
13,Cement,4854,0.08532339361531897,190985
2,Cement,17718,0.11295282166041029,73192
14,Steel,10339,0.1337028781032806,33786
17,Steel,11751,0.08975151272508354,168208
9,Consumer Goods,9558,0.04616521601206908,28528
8,Cement,17787,0.12884060150951604,106191
8,Cement,13675,0.11751727058058428,175638
7,Consumer Goods,17026,0.03149906602955851,102249
16,Cement,15232,0.1321342585698189,86998
19,Steel,3286,0.14438281302514647,181437
17,Consumer Goods,7445,0.08528279627519393,63399
1,Cement,3259,0.015371092490970618,23892
13,Consumer Goods,12581,0.1381860053973977,88549
16,Cement,8319,0.02718721993846209,106363
6,Cement,13902,0.09863704618661187,153523
15,Cement,10413,0.06612701239625746,92370
12,Steel,3653,0.1488847111773448,35393
8,Consumer Goods,14190,0.13840305389044244,133834
1,Steel,13432,0.1198305308408008,194804
11,Steel,3331,0.037898793696580356,82121
15,Consumer Goods,10396,0.10788701829598576,171765
1,Consumer Goods,9149,0.0901004132250977,46653
16,Cement,8031,0.028948546784270453,94467
7,Cement,14468,0.12125535450910903,62184
1,Consumer Goods,7702,0.02210388730431184,118822
2,Cement,12007,0.07742535437671882,62891
8,Cement,2108,0.06971888162820275,158665
11,Consumer Goods,4394,0.1228676372130773,108027
13,Steel,7288,0.06985943849286043,153583
5,Consumer Goods,17980,0.10720352320470344,30406
18,Consumer Goods,17510,0.07695650191343342,197891
19,Steel,18174,0.09148290987991171,60136
3,Cement,2644,0.043745739685795294,134449
1,Steel,1399,0.038343456958587555,74349
5,Steel,14403,0.10938786193089445,55156
19,Consumer Goods,1197,0.027126252864126364,21005
9,Cement,11622,0.034637759874552004,155271
7,Cement,7731,0.14173249602395446,134920
12,Steel,12309,0.04546606664799543,53439
14,Consumer Goods,3916,0.05526140410148354,145716
16,Steel,11742,0.09864720400771913,85263
13,Cement,2989,0.0716495983544836,20629
18,Cement,7094,0.08826006283847945,49122
10,Consumer Goods,14714,0.03024296371447481,183951
6,Consumer Goods,6877,0.10413707467363949,48392
3,Steel,17676,0.03192166929525912,140527
4,Consumer Goods,17806,0.1146815742158001,136554
1,Steel,1981,0.08330642024781765,88586
11,Consumer Goods,8005,0.1242670217049959,51945
17,Steel,9433,0.03417562908321381,119862
5,Cement,18917,0.06285558395767424,96787
12,Cement,1945,0.12855647884296584,152223
7,Cement,3409,0.1218197229951872,75331
4,Cement,6268,0.14520555644081684,29056
16,Cement,6942,0.041074463822366264,168994
15,Cement,9740,0.08546392453629838,181611
14,Consumer Goods,1105,0.012503863892150992,87176
2,Consumer Goods,18997,0.1451328407749134,103356
10,Consumer Goods,3076,0.03451780228044539,156561
2,Steel,6240,0.13665906490360186,186001
5,Consumer Goods,17161,0.1049666401950263,188775
13,Consumer Goods,18941,0.14115878735295706,48645
10,Steel,1664,0.044752084368894815,126739
13,Steel,12573,0.058323000141836084,35071
14,Cement,3671,0.0330162473635611,163978
18,Consumer Goods,5806,0.06914070314582764,30835
8,Consumer Goods,16638,0.14264992727016354,96453
5,Steel,7036,0.0899628433326027,177899
12,Cement,13636,0.06825768027022645,51787
16,Consumer Goods,16170,0.05548128638728209,66860
19,Steel,760,0.09186665228165358,96624
7,Steel,16850,0.11125043364944996,124507
4,Consumer Goods,5685,0.06695038540845417,111449
19,Steel,19678,0.04232584104006846,107687
10,Steel,9895,0.09190059726652136,140542
8,Consumer Goods,15513,0.061178769638915505,24608
16,Cement,7488,0.149205420683047,123657
4,Consumer Goods,18896,0.0717462476279367,164730
10,Cement,17980,0.07082843491411302,188015
19,Steel,12720,0.1275253783893942,137159
16,Consumer Goods,12310,0.045142657680115904,106600
12,Consumer Goods,1666,0.019238187748954742,19011
2,Cement,4809,0.12953463399724055,101718
11,Steel,19236,0.09246564958539673,109666
13,Consumer Goods,6033,0.046421947951206265,174298
3,Consumer Goods,8584,0.0579861979206969,31169
17,Steel,6348,0.06959105383021759,128389
10,Cement,9036,0.10525474338440241,98974
8,Consumer Goods,1243,0.07554549064758706,70940
6,Steel,3041,0.06541473809297497,28426
14,Consumer Goods,1648,0.11926531031571297,91170
19,Consumer Goods,15243,0.02005879441004508,146005
1,Consumer Goods,14047,0.1013551646957458,53931
11,Cement,15827,0.07284926642018832,107685
14,Steel,9348,0.05687949107610694,178603
13,Consumer Goods,5212,0.13986059655643207,79199
12,Consumer Goods,15179,0.11891010765551248,50480
6,Consumer Goods,17659,0.04069622479192213,36737
4,Cement,16380,0.10132710114033641,11000
9,Consumer Goods,6707,0.1251201088067403,57020
7,Steel,10699,0.14850753917269535,27839
7,Cement,13289,0.1077794991808157,19586
13,Steel,7678,0.10669673277283709,81230
2,Consumer Goods,9298,0.0958608792447839,101673
2,Consumer Goods,929,0.015600365588291133,153104
15,Cement,9696,0.0919079052173152,150733
16,Consumer Goods,2112,0.1227066718230002,178540
2,Steel,11054,0.06535858218204078,161751
5,Steel,4811,0.09217709487625368,135414
2,Steel,19172,0.1397083500389508,122514
7,Consumer Goods,13768,0.03408477479872788,90588
5,Consumer Goods,2868,0.04926660732012262,87907
11,Cement,18976,0.02544445318739769,80902
8,Cement,16790,0.08003424458571057,142979
17,Steel,13401,0.12755091488212314,79124
14,Steel,8611,0.07093038128447103,135868
5,Cement,783,0.019777580077715903,83519
4,Cement,14708,0.04689528012567428,133344
3,Steel,10726,0.13455891134376224,107293
7,Cement,12316,0.08805337545036268,107076
11,Consumer Goods,14023,0.13796997223447413,85993
1,Consumer Goods,9363,0.12682132886150008,156397
18,Cement,19018,0.06800082583188312,158713
1,Cement,1982,0.09869615998707894,77743
16,Consumer Goods,19230,0.10301951873666931,23469
13,Consumer Goods,7041,0.11455164107434769,150043
6,Steel,513,0.05661531090427423,17267
6,Cement,6743,0.05045852238533614,103266
14,Consumer Goods,17639,0.10584242793812687,10555
5,Cement,8860,0.12462559241578512,50928
8,Consumer Goods,19163,0.06799455011363413,115129
18,Consumer Goods,18018,0.054949596220544836,78628
6,Cement,16206,0.12557512999555498,44041
5,Steel,19545,0.10617307551816753,11212
10,Consumer Goods,5324,0.05809700271864969,40017
18,Cement,17123,0.08415324364833333,143791
13,Consumer Goods,2787,0.14452074900547265,109366
6,Cement,15568,0.1149819873534235,197387
4,Cement,4865,0.04103307319433268,174540
13,Consumer Goods,19471,0.05130436048077278,69533
18,Steel,1809,0.04713089188532495,147561
13,Consumer Goods,14377,0.12876885514485029,182334
13,Consumer Goods,17326,0.09979869211468118,80785
7,Steel,9416,0.14159963445844628,98531
5,Steel,17791,0.02273078394265539,104553
3,Cement,18410,0.017280531438893226,180817
6,Cement,2970,0.10466825558805294,198591
8,Steel,569,0.0473273480466333,163793
12,Steel,15670,0.10508402857901586,106592
2,Consumer Goods,6914,0.11128582426375756,161313
11,Steel,12757,0.052627360063586544,146943
3,Consumer Goods,12889,0.14337353517857127,12691
10,Consumer Goods,18012,0.11846372411856276,63328
8,Consumer Goods,14777,0.06142971448387179,155568
8,Steel,1097,0.06769661257532003,145574
14,Steel,6061,0.11022200302439931,76740
4,Consumer Goods,9363,0.0525651447998171,27676
15,Steel,6605,0.05135252506453599,87288
10,Cement,3399,0.09748733543647001,186621
18,Cement,7063,0.028871199183581803,72784
15,Consumer Goods,19192,0.14906797762215668,40055
19,Steel,19347,0.05021322502959065,43321
3,Cement,4490,0.06358002530490706,170862
2,Consumer Goods,12224,0.041397103744703616,65651
13,Cement,3248,0.10008944499218723,187752
13,Consumer Goods,6004,0.01846840813233873,157052
9,Consumer Goods,11282,0.139893211973842,86520
3,Consumer Goods,14086,0.052557952615337425,112237
2,Cement,11722,0.1398325368810272,62325
14,Consumer Goods,15651,0.04549548763746801,24356
16,Consumer Goods,13231,0.08193034336554196,140130
14,Cement,4601,0.10732403545108926,115423
4,Consumer Goods,1727,0.09576776311471337,133552
2,Cement,19300,0.08174895901492686,110718
16,Consumer Goods,15729,0.12039457979989558,71988
8,Steel,1221,0.07586916539081322,48599
1,Steel,17814,0.05664442181940259,103516
18,Cement,11020,0.11060300987305151,34527
9,Consumer Goods,11657,0.1412180164824318,48950
12,Cement,12241,0.09419395251461918,57150
5,Consumer Goods,2975,0.049159305864141904,85063
3,Cement,9104,0.11679323287241616,128969
8,Steel,17722,0.11666946976868213,72363
16,Cement,4187,0.04736097754302156,32486
18,Steel,1526,0.06384823806258931,20349
12,Steel,13472,0.029732275841952024,70615
12,Steel,19719,0.021153460824489753,155580
4,Cement,6295,0.12303078108672945,27728
10,Cement,8751,0.06216067551960315,86291
9,Steel,1089,0.04938367431005758,99960
4,Cement,11269,0.045852784833784015,25506
1,Consumer Goods,18918,0.02047278478302424,111717
5,Steel,12760,0.14788078336677304,195472
3,Consumer Goods,5577,0.06138637944067914,138050
11,Steel,14561,0.032994917746711185,134479
13,Consumer Goods,17660,0.1309796489759805,148814
11,Steel,16519,0.11123677802475225,29740
6,Steel,8738,0.10276691405089936,126626
4,Steel,16116,0.05161005982564837,197946
7,Cement,18385,0.06816424700207326,68949
3,Consumer Goods,6999,0.1277522271763233,171752
10,Steel,2164,0.0995856132740765,140854
5,Cement,7096,0.05839129520997208,109072
19,Steel,12732,0.02529917458421541,66451
18,Consumer Goods,6820,0.13603786038529192,36475
17,Steel,11695,0.14377524358486263,190982
1,Cement,18906,0.11063128941746958,24250
5,Steel,8901,0.10679485351582366,180305
17,Steel,13836,0.08527940533036624,54560
9,Steel,9879,0.14601146105683968,171403
11,Steel,3553,0.10718106425371636,44394
7,Cement,16918,0.02074280949178028,106501
7,Steel,2543,0.02284211504438334,129784
2,Consumer Goods,13262,0.14490015001687476,121067
14,Consumer Goods,19838,0.14205912758579153,172928
16,Steel,8955,0.08809701519540855,75661
5,Cement,9820,0.0399797069741356,138947
18,Consumer Goods,14027,0.09169080607253435,163737
4,Steel,18995,0.11689613957116396,146429
12,Steel,19900,0.011159525445766523,127256
19,Cement,5355,0.12519376269753987,121988
13,Steel,14809,0.07507161168221196,71286
6,Cement,17356,0.07484295554700651,144267
11,Consumer Goods,8203,0.07080294681304053,181075
15,Steel,12269,0.10685845323701967,70268
17,Cement,5174,0.03932460963249454,169157
2,Steel,4830,0.09493246103840972,155909
13,Steel,15437,0.016173548999342605,113747
1,Consumer Goods,19025,0.12358891393682811,108947
4,Steel,3408,0.12416209263034529,50296
15,Cement,6832,0.05366319349764805,87770
16,Cement,14496,0.02475871964220314,40080
11,Cement,18282,0.11468485373302238,128484
3,Steel,19341,0.07583001764147175,25930
12,Steel,4184,0.13949537642622623,120232
12,Consumer Goods,19117,0.059487849849223146,178840
11,Steel,15889,0.12781126431273132,89441
16,Cement,969,0.013545204325201371,104662
13,Cement,5999,0.11819113387313829,93693
12,Consumer Goods,10861,0.10495498270388624,181417
10,Cement,4823,0.08367747588950804,80455
