product_id,product_name,region,units_sold,revenue
122,Beer,East,1328,45079
463,Beer,West,791,35367
374,Beer,West,1382,20811
483,Soda,East,398,10086
228,Soda,East,319,4366
398,Beer,South,454,39948
380,Soda,East,666,19863
281,Snacks,North,1232,41810
361,Snacks,North,1242,3062
327,Soda,East,1720,17536
350,Beer,South,1646,16183
180,Beer,South,1344,24190
175,Juice,West,667,19363
380,Beer,South,1850,42434
301,Juice,North,1550,9519
218,Juice,North,1901,4597
351,Beer,East,873,18786
221,Soda,East,1033,12544
273,Juice,West,448,11286
458,Juice,East,390,21798
158,Juice,South,666,41183
474,Soda,West,1673,35423
154,Soda,East,56,37988
251,Juice,East,73,29211
430,Soda,East,618,17388
251,Juice,East,776,21952
486,Juice,East,369,41471
267,Snacks,North,586,37288
247,Soda,West,1529,12391
442,Snacks,North,1491,26396
296,Snacks,West,532,41446
223,Beer,South,615,30087
327,Juice,South,1159,23451
432,Juice,South,552,2096
293,Juice,West,851,39360
448,Juice,North,1997,45077
178,Snacks,North,1842,2822
107,Snacks,East,812,46752
453,Snacks,West,1437,7696
472,Snacks,South,1110,39942
154,Juice,West,335,8206
136,Soda,East,556,27547
445,Soda,North,675,46004
348,Juice,East,1994,5697
299,Soda,East,804,14548
369,Beer,East,1261,47570
188,Beer,East,179,26001
325,Soda,North,1997,42124
422,Soda,North,353,31780
259,Snacks,North,973,14568
488,Juice,North,776,36660
434,Juice,South,1943,20242
221,Beer,West,585,815
373,Soda,South,1322,5832
336,Soda,East,276,8341
366,Beer,East,1785,36368
429,Beer,East,1557,28642
231,Snacks,East,707,20299
481,Snacks,South,1861,5745
488,Soda,North,373,48731
281,Beer,East,57,15954
292,Soda,South,907,4754
209,Beer,South,105,10303
313,Beer,East,1646,21115
339,Beer,East,600,19166
240,Juice,South,1029,21742
172,Juice,West,323,25357
102,Juice,South,1170,41858
101,Snacks,West,1900,43968
495,Snacks,East,707,6827
443,Beer,North,1171,10861
309,Juice,North,816,49522
411,Beer,West,1284,37681
157,Juice,East,1627,27681
316,Snacks,East,614,34473
498,Snacks,West,1106,7420
356,Soda,North,326,6987
212,Beer,South,1016,11658
170,Snacks,West,1517,37375
201,Juice,East,1727,19484
144,Snacks,East,850,21407
243,Juice,North,949,37037
222,Beer,West,476,33790
372,Beer,West,1203,13446
329,Beer,West,345,7086
129,Snacks,East,611,4668
392,Snacks,South,528,13976
373,Beer,West,624,44669
303,Snacks,South,159,16188
339,Beer,East,911,40468
366,Beer,South,1393,22720
159,Beer,South,1251,37511
334,Soda,South,1467,41375
346,Juice,East,1317,37694
253,Soda,East,646,2146
179,Beer,East,163,17520
137,Snacks,South,1189,27759
236,Snacks,North,1736,7936
324,Soda,North,598,20079
341,Beer,North,1657,7391
310,Juice,South,187,25906
145,Juice,North,1482,38017
271,Snacks,East,1362,45244
141,Juice,South,578,37417
122,Soda,West,932,39837
461,Snacks,North,329,44441
389,Juice,South,226,45638
329,Beer,West,795,35933
296,Juice,South,291,47202
292,Soda,West,591,26609
253,Juice,East,1650,7483
154,Juice,South,1455,9541
354,Soda,East,130,48853
114,Soda,East,1869,4887
280,Soda,West,62,46588
178,Beer,North,1770,11459
110,Juice,West,493,1272
157,Beer,North,187,24806
338,Beer,West,1266,15490
397,Soda,South,1413,37874
436,Snacks,North,440,9779
296,Beer,South,880,9695
260,Juice,West,1553,40350
271,Soda,East,1611,32908
444,Beer,West,1310,41155
234,Juice,South,1702,41801
325,Juice,West,504,24421
472,Juice,East,599,40131
407,Beer,East,359,48852
368,Soda,West,1630,35192
131,Soda,West,537,17327
394,Snacks,South,417,22378
177,Juice,East,1771,31365
418,Soda,North,1242,43635
119,Snacks,South,222,11513
115,Snacks,North,1292,33535
257,Soda,East,1491,32607
204,Soda,East,637,41108
313,Soda,South,1789,18389
456,Beer,East,1387,6637
173,Soda,North,1664,12461
171,Soda,West,1285,38597
320,Beer,South,1211,48577
433,Soda,West,810,44753
302,Soda,West,287,47905
324,Soda,South,1967,18166
461,Juice,North,1675,27052
148,Beer,East,962,1576
200,Soda,East,1787,25984
475,Beer,South,1390,37848
328,Snacks,North,681,22406
232,Snacks,South,60,44974
460,Beer,South,450,2968
398,Soda,East,252,25792
146,Beer,South,576,40834
286,Juice,North,565,11853
296,Snacks,North,906,31801
354,Beer,North,1813,32846
118,Soda,North,230,36095
472,Soda,East,480,8163
411,Snacks,East,784,17317
253,Juice,East,1631,37922
293,Snacks,East,462,2913
497,Soda,North,592,34691
191,Juice,North,378,39606
487,Beer,South,609,7657
230,Snacks,South,1257,42443
434,Beer,East,1010,35549
467,Beer,South,180,14625
149,Soda,East,1845,3146
325,Soda,East,1348,37427
365,Juice,East,711,37841
283,Beer,West,420,36260
453,Juice,South,505,20657
115,Juice,South,74,20932
392,Snacks,East,1067,25769
199,Snacks,North,1461,22440
377,Soda,West,1054,37602
477,Beer,South,358,31171
387,Juice,North,228,3097
180,Beer,East,255,3905
428,Soda,East,54,27214
351,Beer,South,1379,17558
279,Juice,South,227,49604
132,Juice,West,364,37703
219,Beer,South,1934,28345
196,Beer,West,966,28621
485,Beer,East,896,954
113,Juice,North,1736,34649
200,Juice,North,1666,25919
416,Snacks,West,180,34564
324,Juice,West,1298,18824
420,Beer,South,355,30696
338,Juice,South,359,12857
185,Beer,South,1164,28962
129,Juice,North,1985,44440
382,Juice,South,311,48588
163,Beer,South,858,39209
388,Soda,East,487,34300
408,Snacks,West,571,30198
179,Juice,South,1191,33536
493,Soda,East,1742,28153
254,Juice,North,1516,17268
264,Juice,South,1666,5853
485,Juice,North,1432,5496
449,Beer,North,1247,34869
465,Juice,North,1535,26057
398,Soda,North,1469,10835
310,Juice,West,279,41584
470,Juice,North,206,32753
198,Juice,East,383,35868
366,Beer,East,761,28069
151,Beer,North,1378,6650
225,Soda,North,793,27400
221,Beer,West,1753,44740
131,Juice,South,1026,20904
435,Beer,North,348,8884
384,Snacks,East,1688,2707
391,Beer,East,1416,41947
187,Juice,West,1592,36947
270,Juice,East,1725,6077
467,Snacks,East,769,4842
407,Beer,North,62,37369
408,Juice,West,750,1052
167,Beer,East,432,7613
232,Beer,East,224,34571
182,Juice,West,452,45439
275,Soda,West,692,19934
470,Beer,East,924,33176
479,Snacks,South,1705,46310
481,Soda,North,505,14941
211,Soda,East,729,22524
356,Beer,East,317,41040
454,Snacks,North,720,27761
357,Beer,East,1969,5686
493,Juice,East,724,49655
290,Juice,West,389,29225
158,Soda,East,1907,24392
361,Snacks,South,1100,38521
203,Snacks,West,1332,45464
329,Soda,East,1889,21959
311,Beer,East,1990,25120
438,Beer,North,1956,30420
275,Juice,North,613,19783
147,Beer,South,184,10910
219,Beer,North,1380,33717
443,Snacks,North,1554,25442
483,Soda,South,862,44410
428,Beer,East,1887,810
131,Soda,North,850,38040
459,Snacks,North,1877,15039
352,Soda,South,1090,49124
360,Juice,North,1463,22275
184,Juice,West,677,754
116,Soda,North,1990,12916
123,Beer,East,855,17234
483,Beer,South,467,47687
446,Beer,East,1122,32600
211,Snacks,East,1134,11886
181,Soda,East,1387,37012
441,Juice,South,1057,36148
105,Beer,West,1661,36646
383,Soda,North,1853,28308
205,Snacks,East,195,11254
247,Juice,South,751,47320
476,Snacks,North,1569,10287
307,Beer,South,1079,15302
246,Soda,East,1278,26783
107,Soda,South,912,27501
373,Snacks,East,1323,30675
392,Juice,South,1418,9634
288,Juice,East,481,21534
272,Snacks,North,393,7458
322,Beer,South,667,31737
137,Juice,South,828,22191
101,Soda,North,1490,37272
323,Snacks,East,582,29120
498,Beer,West,536,16233
158,Soda,East,1993,49087
174,Soda,East,104,39929
232,Soda,North,226,20753
461,Soda,West,1821,39512
320,Beer,South,933,43377
311,Soda,West,517,35535
247,Snacks,South,544,19069
181,Snacks,South,1594,21647
495,Snacks,North,1936,2809
284,Juice,East,1037,15115
468,Snacks,East,1191,29600
436,Snacks,West,1879,12137
167,Soda,East,1462,21450
374,Soda,South,1686,8631
348,Beer,North,1491,42430
352,Beer,East,251,34560
186,Snacks,East,913,14074
382,Snacks,South,1942,26900
215,Beer,West,1008,23339
269,Juice,East,1218,29400
351,Snacks,South,230,29115
471,Snacks,West,85,24353
400,Soda,East,1109,37126
433,Soda,South,1470,1623
423,Snacks,South,581,29589
295,Juice,East,1892,46807
442,Juice,South,1303,9906
135,Beer,East,1284,14905
329,Juice,East,519,36078
232,Juice,West,1857,12275
382,Beer,North,1079,15594
264,Juice,East,508,18725
126,Beer,East,1467,42292
194,Soda,West,208,6944
431,Beer,North,1219,13890
274,Snacks,North,401,7484
489,Juice,South,1754,14058
175,Juice,North,923,23344
227,Beer,North,1120,32686
345,Snacks,South,1609,45685
497,Juice,North,159,22161
377,Soda,West,1025,20129
282,Beer,East,1678,37361
430,Snacks,West,536,17642
459,Beer,North,266,21047
151,Juice,South,153,10886
458,Juice,West,1802,11207
201,Juice,West,729,10744
476,Beer,East,1630,29756
355,Snacks,South,1412,37575
176,Beer,West,1787,24620
361,Juice,North,1842,9138
409,Beer,East,1356,11108
101,Soda,West,1607,31278
302,Snacks,North,1101,622
427,Juice,West,815,21358
257,Beer,West,993,39140
446,Soda,South,1620,43399
227,Juice,West,1588,14797
231,Beer,South,1495,6271
443,Juice,North,1803,15752
451,Snacks,South,861,7149
141,Juice,North,554,23690
454,Juice,South,1327,21383
269,Snacks,South,950,5578
406,Beer,South,1313,13348
358,Soda,South,290,15522
309,Soda,East,251,48697
136,Snacks,West,1208,23282
121,Juice,East,1551,49952
260,Beer,North,1546,14015
329,Beer,North,475,22166
458,Snacks,West,403,41275
453,Beer,North,416,28011
442,Soda,North,1642,18283
417,Beer,South,134,27426
134,Juice,West,1230,4840
384,Beer,South,386,43795
421,Snacks,West,1264,9744
480,Snacks,South,981,4794
405,Soda,West,985,14888
113,Soda,North,1572,26192
147,Soda,East,70,7083
399,Soda,North,1683,20172
341,Beer,West,1766,45854
171,Beer,East,705,24663
484,Snacks,East,1759,38499
358,Snacks,South,541,49271
473,Soda,West,1210,18355
298,Beer,South,1309,38346
197,Juice,West,1076,12426
403,Soda,North,72,44847
225,Soda,West,190,34577
259,Beer,North,1111,22219
364,Juice,East,1235,48419
346,Soda,East,271,38339
284,Juice,South,792,30282
401,Snacks,East,1483,28889
157,Snacks,East,69,22121
283,Soda,North,1631,12509
370,Beer,West,1175,10758
218,Soda,North,1896,37415
322,Beer,East,954,27874
243,Juice,West,1560,10221
470,Beer,East,1380,47415
338,Beer,East,1130,19436
145,Soda,North,1921,28281
328,Soda,West,727,24815
426,Snacks,North,1909,5485
390,Juice,South,1213,24367
165,Snacks,South,1547,6992
412,Juice,South,166,31871
467,Snacks,South,1211,39577
389,Juice,North,370,35456
326,Beer,South,317,29679
386,Beer,North,485,12815
111,Snacks,West,815,11768
274,Snacks,West,1124,1697
320,Snacks,North,1031,9505
164,Soda,West,369,39236
228,Juice,South,1770,42545
434,Snacks,North,1678,33463
349,Soda,East,1604,7227
294,Snacks,West,1743,29261
369,Soda,South,781,45140
281,Snacks,South,1798,42099
493,Beer,East,1411,41855
422,Soda,South,794,10176
439,Beer,North,73,45000
483,Soda,West,1355,39591
405,Juice,North,1109,41368
474,Juice,North,924,34330
483,Soda,West,873,48774
199,Snacks,South,769,11322
446,Soda,East,875,33344
340,Juice,East,1573,49574
215,Juice,South,593,19744
263,Beer,North,307,19707
338,Juice,West,1411,44987
110,Snacks,West,226,49056
486,Beer,North,1570,3701
266,Juice,South,1503,22929
109,Soda,South,1566,41782
150,Soda,North,644,49056
387,Juice,South,939,6148
427,Snacks,East,1896,9241
146,Soda,East,1815,37174
112,Beer,West,317,30252
477,Snacks,South,766,11924
422,Beer,North,496,6481
408,Beer,East,724,38850
408,Juice,West,289,8017
498,Beer,South,166,39731
220,Soda,North,1659,25434
397,Snacks,South,1479,18915
384,Beer,West,315,20475
344,Juice,South,1379,16665
146,Beer,South,1492,19988
318,Soda,West,705,21411
385,Snacks,South,853,20308
222,Soda,South,1646,27198
113,Juice,North,636,23902
352,Beer,East,1090,8038
178,Soda,North,1930,46878
337,Juice,West,1970,41740
466,Juice,East,61,5122
414,Juice,South,564,1021
209,Juice,South,932,22407
461,Snacks,West,634,49494
163,Juice,North,132,11861
143,Juice,North,1732,13000
369,Soda,East,432,43308
190,Beer,South,675,5665
338,Juice,North,133,41314
399,Beer,South,1660,35819
416,Snacks,South,1033,11995
357,Juice,South,1863,2676
342,Soda,East,562,47372
178,Soda,West,1638,41505
429,Beer,South,1582,42414
337,Snacks,West,221,16305
364,Snacks,West,540,34246
288,Juice,East,315,19707
294,Beer,North,1532,29724
265,Juice,West,1081,24901
297,Snacks,West,194,48882
488,Juice,West,1783,25716
167,Juice,North,1836,29282
294,Juice,South,1208,29396
336,Juice,South,686,16052
257,Juice,East,880,42600
327,Soda,South,912,887
161,Soda,South,1494,3396
234,Juice,South,117,40821
259,Snacks,East,1649,43930
206,Beer,East,1327,20210
429,Beer,South,824,26025
342,Snacks,South,449,49277
342,Soda,West,1429,34589
200,Beer,North,1812,10272
324,Snacks,East,831,22616
381,Juice,North,299,13197
142,Snacks,South,1237,3342
464,Juice,South,934,34188
417,Juice,South,1914,25872
122,Juice,South,1340,7009
163,Juice,East,433,15301
427,Snacks,South,1458,40969
282,Beer,North,1338,33613
243,Beer,West,586,2215
219,Juice,West,1689,21576
364,Juice,North,832,30600
359,Beer,North,1838,1659
138,Snacks,West,619,821
399,Beer,East,73,15061
396,Juice,North,1657,2565
368,Beer,East,1445,32068
175,Juice,West,1678,41090
495,Snacks,East,1016,23880
379,Soda,West,1200,9286
147,Juice,South,1247,5934
304,Beer,East,67,8813
198,Soda,East,1524,32659
387,Beer,East,1136,25086
376,Beer,South,1696,39365
258,Beer,South,1225,39824
419,Soda,South,1925,26934
262,Juice,North,1744,32741
243,Soda,West,523,17271
267,Soda,North,1580,719
189,Soda,East,1824,9852
137,Snacks,West,799,48793
358,Snacks,North,1884,24826
264,Soda,South,1081,27542
199,Soda,North,273,33698
357,Juice,South,249,43541
358,Snacks,North,182,13106
203,Juice,South,897,28412
274,Beer,North,588,13062
205,Beer,East,431,18317
210,Beer,West,1264,26273
445,Snacks,North,280,10027
126,Beer,North,754,21662
137,Snacks,West,624,12177
271,Snacks,East,950,37915
107,Juice,East,1396,8151
122,Beer,South,101,29354
233,Juice,East,386,33709
158,Beer,West,1042,39186
157,Soda,North,644,33757
355,Juice,West,1973,48674
499,Snacks,South,382,3520
381,Juice,North,1508,43800
434,Beer,South,1827,29137
274,Snacks,South,732,20652
195,Snacks,East,744,10818
246,Snacks,North,523,22188
216,Beer,South,858,29782
339,Soda,South,1744,21878
454,Soda,South,1580,18576
253,Juice,West,852,4043
407,Snacks,South,769,27722
432,Beer,East,874,2876
402,Juice,East,1481,47600
299,Beer,North,1894,26613
113,Juice,South,847,898
253,Juice,North,428,8659
146,Beer,North,813,39146
347,Beer,East,770,20624
193,Soda,South,254,24347
331,Beer,East,407,43220
205,Juice,West,298,5933
496,Snacks,South,952,22330
327,Beer,South,954,19150
494,Beer,North,1222,41113
357,Snacks,North,719,7314
257,Soda,East,1558,2161
470,Snacks,West,662,32948
379,Snacks,East,839,11038
344,Beer,West,992,2702
181,Soda,South,1391,2153
122,Soda,North,560,28112
216,Snacks,North,336,1526
169,Juice,South,437,24720
465,Juice,West,827,16860
174,Juice,East,1871,5466
234,Beer,South,783,2535
324,Beer,North,1050,1152
477,Juice,West,952,32084
237,Snacks,East,192,42055
440,Beer,South,1476,46777
300,Soda,North,635,1348
474,Snacks,West,1240,40302
339,Juice,East,1932,16823
124,Beer,South,1844,24212
316,Beer,East,1684,39929
468,Soda,South,613,23475
379,Juice,West,1453,47425
111,Juice,North,1283,13793
298,Beer,South,1929,32238
486,Juice,South,830,24889
233,Soda,West,1117,19878
414,Snacks,West,514,19254
182,Juice,North,811,38232
427,Soda,West,1602,10121
135,Beer,East,1404,48601
416,Snacks,East,706,32699
330,Soda,North,1381,49972
199,Snacks,North,1762,13939
298,Snacks,West,900,2647
292,Beer,East,120,23827
488,Beer,West,964,18916
269,Soda,North,1965,741
241,Soda,East,1363,38419
347,Soda,North,270,23567
420,Snacks,North,1743,38740
111,Beer,West,667,48385
310,Snacks,North,1584,7296
485,Juice,West,590,20944
369,Beer,North,535,11931
422,Soda,North,1249,32674
214,Snacks,North,441,27236
454,Beer,East,629,44132
422,Soda,North,141,48078
369,Soda,South,1381,18193
400,Juice,East,636,26645
236,Beer,South,387,24609
493,Soda,North,1670,36340
491,Snacks,East,1952,35194
256,Beer,South,107,5044
160,Juice,North,110,25046
388,Soda,East,473,5349
427,Soda,North,1681,41482
482,Beer,West,322,17993
267,Beer,West,275,3479
457,Beer,South,1410,12708
122,Juice,East,1600,31931
158,Snacks,East,773,35244
455,Juice,East,1432,41174
411,Soda,East,956,44467
270,Beer,East,1412,47202
482,Snacks,South,913,9854
183,Juice,East,887,24860
347,Beer,West,387,35550
413,Beer,West,1562,34041
483,Juice,East,426,25949
495,Snacks,North,1761,19933
233,Beer,East,1342,9701
387,Soda,South,1704,6432
292,Soda,West,203,35012
287,Beer,West,1081,25157
251,Juice,South,331,1172
256,Snacks,South,1954,27312
107,Beer,North,1471,20997
368,Soda,West,1319,34298
162,Snacks,East,1207,30480
124,Snacks,South,1729,45955
256,Beer,East,1300,21714
286,Juice,South,1107,16957
416,Juice,South,1369,12786
187,Juice,West,524,41872
224,Snacks,South,1213,46595
342,Juice,West,434,25335
125,Soda,North,1358,34356
183,Beer,West,1282,34255
295,Soda,East,1155,13428
377,Juice,East,1506,13293
234,Beer,East,1833,22735
417,Beer,East,1473,42614
477,Juice,West,1428,8243
217,Beer,West,698,36069
365,Juice,South,1004,16949
386,Beer,West,413,23852
125,Juice,East,1368,18264
282,Soda,West,1495,6078
338,Beer,North,1079,42337
208,Snacks,North,1931,34330
189,Soda,North,642,29659
481,Snacks,East,905,9836
380,Soda,North,635,37959
219,Soda,South,1553,23236
279,Soda,North,1900,19706
117,Snacks,East,1588,30122
251,Soda,South,1988,45667
207,Beer,North,1300,18308
242,Beer,West,716,11319
483,Beer,West,1354,39191
363,Soda,East,1798,42351
142,Juice,East,755,25809
316,Juice,East,1413,49652
123,Beer,South,1480,46314
349,Soda,East,941,30486
472,Snacks,North,1648,13188
201,Snacks,North,491,20547
420,Beer,West,786,40079
125,Soda,West,1891,16659
429,Snacks,North,441,38113
253,Snacks,West,1961,30122
421,Snacks,East,484,36118
369,Juice,East,150,17779
228,Juice,North,1321,27654
193,Snacks,South,1371,48720
136,Soda,South,1039,28752
373,Snacks,South,1904,31718
257,Snacks,West,1488,31991
254,Juice,South,154,16264
287,Soda,East,108,21094
212,Beer,South,259,48743
129,Soda,North,144,48735
344,Soda,West,651,26317
199,Juice,East,1417,13503
120,Soda,East,100,8324
499,Juice,North,950,25112
117,Soda,West,550,47567
261,Juice,North,764,10775
258,Soda,South,613,12688
109,Soda,West,1778,27448
460,Soda,West,1213,4185
349,Soda,East,1175,42102
103,Beer,South,968,19330
114,Beer,South,1193,28086
152,Juice,East,357,37256
286,Beer,North,925,32604
154,Snacks,East,522,47882
332,Beer,North,1520,12834
255,Juice,North,125,32457
477,Snacks,West,692,22812
490,Beer,South,201,48333
238,Snacks,South,1803,39202
261,Snacks,South,640,47762
471,Snacks,East,912,25110
349,Juice,East,540,18810
224,Beer,North,454,39899
215,Juice,North,301,16672
449,Juice,East,1798,48428
318,Beer,West,424,18643
380,Juice,East,1414,5105
339,Soda,North,1192,3176
201,Beer,West,1057,8290
139,Soda,North,202,28985
475,Beer,East,1597,1882
192,Beer,South,1889,26660
290,Juice,West,1686,11810
474,Juice,East,1795,10638
110,Juice,West,1147,35913
287,Snacks,South,759,36767
291,Beer,South,1770,37765
345,Snacks,East,1870,39351
231,Juice,North,1230,10464
429,Soda,West,1294,11737
409,Soda,West,223,44055
435,Beer,South,287,44847
155,Snacks,East,1594,48311
472,Beer,South,813,8928
449,Juice,South,593,30781
454,Snacks,North,545,40158
143,Soda,South,1214,13117
308,Juice,East,1951,9150
360,Juice,South,230,47205
294,Juice,East,892,47322
179,Snacks,South,147,26748
167,Juice,North,359,48640
236,Soda,North,429,8876
103,Juice,South,1445,13789
440,Snacks,North,1486,37445
216,Snacks,West,740,812
194,Soda,West,509,32408
308,Snacks,South,1250,3490
115,Soda,South,912,37886
210,Beer,North,986,27023
425,Juice,North,519,22521
321,Beer,South,779,44194
370,Beer,East,1052,18704
462,Beer,East,1853,47234
258,Soda,West,1876,6456
193,Juice,North,418,3913
435,Beer,North,535,27111
399,Soda,West,1845,5778
263,Snacks,East,606,44294
481,Beer,East,1890,11909
485,Soda,West,1019,44717
467,Soda,South,1317,20156
395,Soda,North,176,8721
418,Soda,South,1731,33796
354,Juice,South,863,36061
418,Snacks,East,1185,7555
372,Soda,South,1028,31543
137,Beer,North,1515,34770
483,Snacks,North,320,9492
281,Juice,North,1387,23533
286,Beer,West,712,17637
124,Snacks,South,1480,38631
432,Snacks,South,1926,1271
241,Juice,North,1995,40626
223,Beer,West,1310,5862
124,Beer,West,211,9907
390,Soda,East,1454,44360
434,Snacks,East,858,23744
274,Beer,North,1534,30839
331,Juice,South,1386,44557
244,Beer,South,1354,32774
444,Soda,South,999,45592
122,Snacks,West,605,9342
323,Soda,South,781,18997
221,Juice,West,1214,10099
322,Beer,North,1127,30226
329,Soda,South,1612,41861
116,Juice,West,569,46579
384,Juice,North,533,24565
101,Soda,North,1575,47979
366,Juice,West,220,39917
115,Beer,West,425,42979
436,Beer,South,759,36297
120,Beer,East,1150,38039
350,Juice,South,901,38651
376,Juice,East,1256,15895
105,Beer,West,1777,27148
401,Beer,East,54,29595
336,Snacks,West,620,44912
122,Soda,North,1310,41183
413,Beer,East,1740,47058
284,Juice,East,1572,28919
323,Soda,North,1092,36314
138,Juice,South,114,47200
130,Juice,East,1909,27806
101,Snacks,West,1395,25021
441,Beer,South,285,26254
264,Snacks,North,715,17372
399,Soda,East,338,31641
226,Juice,North,285,36804
418,Juice,North,798,33376
477,Beer,West,471,36761
174,Juice,North,440,48235
408,Juice,East,782,36787
175,Snacks,North,805,2882
486,Beer,South,1078,12387
449,Beer,North,1210,7179
374,Beer,East,1470,28922
400,Juice,East,799,5043
334,Snacks,East,985,42464
154,Soda,South,1121,32306
298,Juice,East,607,39151
128,Snacks,South,1137,11357
403,Soda,North,753,6973
427,Juice,South,590,25044
162,Juice,North,1603,34559
248,Soda,North,1743,44635
412,Juice,North,1787,46345
368,Juice,East,1092,13978
254,Juice,South,1249,35874
295,Snacks,West,1850,2079
443,Snacks,East,1798,17923
204,Juice,East,1586,31715
364,Snacks,South,794,35349
173,Juice,West,809,12705
174,Snacks,North,267,27843
196,Snacks,West,1624,34241
340,Snacks,South,1806,1465
490,Soda,East,1640,3114
238,Juice,West,1833,46443
208,Soda,South,1564,18672
127,Snacks,North,357,2621
201,Snacks,East,1528,38923
449,Juice,South,1905,49550
218,Beer,North,1097,37986
171,Juice,East,332,42725
126,Beer,West,1819,13244
249,Snacks,East,1444,31459
269,Soda,North,1651,32373
259,Juice,South,1779,48274
241,Beer,North,1192,48690
253,Beer,East,298,19462
349,Beer,North,111,40446
282,Juice,East,1070,4425
302,Juice,North,1473,39788
170,Beer,South,1213,18811
282,Soda,North,601,49725
272,Beer,East,1291,43641
129,Soda,West,1083,20626
421,Juice,South,1009,6230
454,Juice,West,616,4901
253,Juice,East,896,14683
188,Snacks,South,1057,22253
484,Soda,East,1162,24220
320,Snacks,West,1589,1720
410,Juice,West,523,12098
457,Beer,East,1326,9131
420,Beer,East,1456,3343
124,Snacks,South,1096,36501
197,Beer,East,1686,10795
141,Juice,West,610,16832
399,Snacks,North,411,8874
168,Beer,West,821,12179
460,Snacks,East,1458,33135
495,Soda,West,1010,15862
363,Snacks,East,728,41456
461,Soda,South,1460,11749
162,Soda,East,1313,27902
305,Soda,East,1898,26865
247,Beer,East,1388,39587
428,Soda,East,673,8488
479,Beer,East,256,40747
354,Juice,West,808,17832
350,Beer,West,1308,9869
360,Snacks,North,1959,17276
228,Beer,North,323,10079
110,Beer,South,1222,33214
487,Beer,South,617,32948
116,Juice,North,741,2528
167,Beer,West,1967,13867
104,Snacks,South,1977,42767
305,Snacks,North,1354,30858
181,Soda,West,209,18834
166,Beer,North,1961,22192
344,Juice,South,1143,30789
366,Soda,South,1881,5635
338,Snacks,East,1413,15022
330,Soda,North,1314,20932
327,Juice,North,974,28323
252,Snacks,North,758,47876
141,Snacks,South,212,31714
390,Beer,West,1156,24598
178,Snacks,North,1688,44114
158,Snacks,West,1533,22998
216,Snacks,North,1234,4014
348,Beer,South,1940,4811
147,Beer,West,1947,5912
312,Snacks,North,1687,31332
358,Juice,West,289,10769
123,Juice,North,1785,15173
474,Soda,East,535,12163
335,Snacks,East,720,20828
296,Snacks,East,1276,28194
456,Beer,North,1909,36232
132,Beer,West,473,45596
425,Juice,East,1067,9968
274,Juice,South,1270,10528
152,Soda,West,1115,29524
272,Snacks,East,263,33468
310,Beer,South,733,47819
412,Soda,South,302,11392
312,Soda,South,66,39393
297,Juice,North,1733,44702
395,Snacks,South,165,49876
102,Snacks,West,1965,5729
148,Beer,West,1277,6504
113,Snacks,North,742,39883
480,Soda,South,861,3847
305,Snacks,West,1986,7781
293,Snacks,North,844,7858
380,Beer,South,200,18420
359,Juice,West,295,18452
346,Soda,South,1131,44204
162,Beer,North,758,44201
154,Beer,East,556,49077
357,Snacks,West,290,41070
122,Beer,South,1769,37010
207,Juice,South,1165,45993
275,Soda,East,1686,7832
474,Soda,South,1679,21227
114,Beer,North,1998,45946
406,Soda,North,1471,18903
251,Juice,South,441,31988
375,Beer,South,95,25041
411,Beer,West,204,30621
137,Juice,North,1143,27930
380,Beer,West,1976,40766
185,Soda,East,560,9328
423,Soda,West,331,17008
179,Juice,South,1499,6188
419,Snacks,West,79,26585
270,Snacks,West,770,17080
170,Snacks,West,311,35776
187,Juice,North,1396,11268
156,Snacks,West,132,28858
266,Soda,East,1540,8959
218,Beer,West,999,18122
384,Snacks,West,1289,20643
335,Juice,West,1805,21418
497,Soda,South,1876,38185
419,Snacks,South,84,10299
402,Snacks,East,54,22018
119,Soda,South,919,38417
106,Juice,South,1079,39978
309,Beer,North,1320,11912
337,Soda,East,1166,6959
449,Beer,South,1864,31169
483,Snacks,North,364,25723
213,Soda,South,484,38562
408,Snacks,North,1263,41195
257,Snacks,South,1942,10603
421,Snacks,South,593,7575
498,Snacks,South,818,38204
226,Snacks,South,482,36877
302,Juice,West,1299,36935
323,Snacks,South,1309,40153
169,Soda,East,1613,36153
447,Beer,West,1955,47663
219,Soda,East,1272,7818
252,Soda,West,1494,46292
122,Juice,West,1614,21616
239,Snacks,East,1220,36936
211,Beer,North,161,32924
237,Beer,East,1181,32589
279,Snacks,South,1604,15928
218,Beer,South,484,40618
229,Juice,East,1541,25660
287,Snacks,North,422,47983
180,Beer,West,320,16416
300,Soda,West,969,14896
426,Beer,South,1946,27596
496,Soda,North,238,39079
173,Snacks,West,1638,39778
377,Soda,West,761,49988
225,Soda,South,1585,41715
255,Juice,North,1188,25435
282,Juice,West,1772,43526
205,Snacks,North,56,49598
479,Juice,North,1540,47355
433,Snacks,South,1421,8377
246,Juice,West,1149,1145
473,Soda,South,907,23468
100,Snacks,East,1684,40523
283,Soda,West,629,43055
187,Beer,North,1107,20842
497,Snacks,North,1592,45958
291,Snacks,West,1511,35440
186,Snacks,South,780,44711
168,Juice,North,500,9628
439,Beer,West,1426,31566
209,Juice,North,189,37831
483,Juice,South,363,27448
459,Beer,West,516,42010
271,Snacks,South,1893,46781
477,Juice,South,683,11640
276,Beer,West,1282,25191
198,Soda,South,873,8774
135,Snacks,South,131,11185
324,Soda,South,820,15030
